Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2019-03-12,20:00 (04:00),Champions Lg,Round of 16,Tue,Home,W,7,0,de Schalke 04,3.7,0.1,72,51518,David Silva,4-3-3,Clément Turpin,Match Report,Leg 2 of 2; Manchester City won
2019-03-16,17:20 (01:20),FA Cup,Quarter-finals,Sat,Away,W,3,2,Swansea City,,,69,19783,David Silva,4-3-3,Andre Marriner,Match Report,
2019-03-30,12:30 (20:30),Premier League,Matchweek 32,Sat,Away,W,2,0,Fulham,1.8,0.5,65,25001,David Silva,4-3-3,Kevin Friend,Match Report,
2019-04-03,19:45 (02:45),Premier League,Matchweek 33,Wed,Home,W,2,0,Cardiff City,3.2,0.1,79,53559,Fernandinho,4-3-3,Jonathan Moss,Match Report,
2019-04-06,17:30 (00:30),FA Cup,Semi-finals,Sat,Home,W,1,0,Brighton,,,70,71521,David Silva,4-3-3,Anthony Taylor,Match Report,
2019-04-09,20:00 (03:00),Champions Lg,Quarter-finals,Tue,Away,L,0,1,eng Tottenham,1.3,0.9,58,60044,David Silva,4-2-3-1,Björn Kuipers,Match Report,Leg 1 of 2
2019-04-14,14:05 (21:05),Premier League,Matchweek 34,Sun,Away,W,3,1,Crystal Palace,2.5,0.4,73,25721,Vincent Kompany,4-2-3-1,Martin Atkinson,Match Report,
2019-04-17,20:00 (03:00),Champions Lg,Quarter-finals,Wed,Home,W,4,3,eng Tottenham,2.5,0.7,65,53348,Vincent Kompany,4-3-3,Cüneyt Çakιr,Match Report,Leg 2 of 2; Tottenham won
2019-04-20,12:30 (19:30),Premier League,Matchweek 35,Sat,Home,W,1,0,Tottenham,1.9,1.0,61,54489,Sergio Agüero,4-3-3,Michael Oliver,Match Report,
2019-04-24,20:00 (03:00),Premier League,Matchweek 31,Wed,Away,W,2,0,Manchester Utd,0.5,0.5,63,74431,Vincent Kompany,4-3-3,Andre Marriner,Match Report,
2019-04-28,14:05 (21:05),Premier League,Matchweek 36,Sun,Away,W,1,0,Burnley,2.5,0.1,69,21605,Vincent Kompany,4-3-3,Paul Tierney,Match Report,
2019-05-06,20:00 (03:00),Premier League,Matchweek 37,Mon,Home,W,1,0,Leicester City,1.0,0.5,61,54506,Vincent Kompany,4-3-3,Mike Dean,Match Report,
2019-05-12,15:00 (22:00),Premier League,Matchweek 38,Sun,Away,W,4,1,Brighton,1.6,0.5,75,30662,Vincent Kompany,4-4-1-1,Michael Oliver,Match Report,
2019-05-18,17:00 (00:00),FA Cup,Final,Sat,Home,W,6,0,Watford,,,70,85854,Vincent Kompany,4-3-3,Kevin Friend,Match Report,
