Referee,Day Of Week,Round,Days,Shots,ShotsOT,Corners,Fouls,YCards,RCards,GoalsScored,GoalsScoredHA,GoalsConceded,GoalsConcededHA,GoalsDiff,GoalsDiffHA,HTGoalsScored,HTGoalsConceded,HTGoalsScoredHA,HTGoalsConcededHA,HTGoalsDiff,HTGoalsDiffHA,Points,PointsHA,WinPercent,WinPercentHA,WinStreak,UnbPercent,UnbPercentHA,UnbStreak,Def,Mid,Att,Ovr,WinnerOdd,DrawOdd,Venue,Result
P Dowd,Sun,0.0,-4,0.4000000000000003,0.1999999999999997,-1.2999999999999998,-2.1,0.6999999999999997,0.0,0.0,0.3999999999999999,-0.1999999999999999,-1.1,2.0,15.0,0.2,-0.5,0.3,-1.0,7.0,13.0,0.2,1.0,0.0,20.0,0.0,20.0,60.0,0.0,11,10,8,9.670000000000002,-3.17,3.6,Goodison Park,D
A Taylor,Sat,0.0,1,-2.0,-0.2999999999999998,-1.5000000000000004,0.0,-0.0999999999999998,0.0,-0.8999999999999999,-0.1,-0.3999999999999999,-0.5,-5.0,4.0,-0.1999999999999999,-0.0999999999999999,0.0999999999999999,-0.3,-1.0,4.0,-1.6,-0.7000000000000002,-60.0,-30.0,0.0,-40.0,-10.0,0.0,-11,-9,-14,-11.340000000000003,1.95,3.5,Hull City Stadium,D
M Oliver,Sun,0.0,0,0.0,0.5,0.2999999999999998,1.4000000000000004,0.3,0.1,-0.7,-0.5,0.9000000000000001,0.7,-16.0,-12.0,-0.7,0.7,-0.7000000000000001,0.5,-14.0,-12.0,-1.2,-1.0000000000000002,-40.0,-30.0,-1.0,-40.0,-40.0,-1.0,-12,-7,-12,-10.340000000000003,2.67,3.9,The Hawthorns,D
A Marriner,Sat,0.0,0,2.1999999999999997,0.5,0.7000000000000002,4.6,1.1,0.0,-0.8,-0.5,0.5,-0.4,-13.0,-1.0,-0.2999999999999999,0.3,-0.1,0.0,-6.0,-1.0,-0.8999999999999999,0.1,-30.0,10.0,1.0,-30.0,-10.0,-8.0,-1,0,5,1.3299999999999983,-0.2999999999999998,3.4,Old Trafford,D
P Tierney,Sat,0.0,1,1.6000000000000014,0.0,0.7000000000000002,-0.0999999999999996,-0.6000000000000001,0.2,0.3,0.0,0.1999999999999999,0.1,1.0,-1.0,0.0999999999999999,0.1999999999999999,0.0,0.0,-1.0,0.0,0.1999999999999999,-0.1,10.0,0.0,-1.0,0.0,-10.0,-1.0,-2,0,-4,-2.0,-0.1999999999999997,3.5,Boleyn Ground,D
K Friend,Sat,-1.0,-1,7.5,2.9000000000000004,0.3999999999999994,3.700000000000001,0.7000000000000001,-0.1,0.4000000000000001,-0.1999999999999999,-2.1,-1.7999999999999998,25.0,16.0,-0.0999999999999999,-0.8,-0.4,-0.9000000000000001,7.0,5.0,1.9,1.1,60.0,20.0,2.0,70.0,70.0,16.0,9,8,12,9.670000000000002,-13.75,6.5,Old Trafford,D
C Foy,Sat,0.0,0,2.9000000000000004,0.0,2.6000000000000005,0.5,-0.3999999999999999,0.2,-0.4,0.4,1.1,0.5,-15.0,-1.0,-0.3,0.5,0.0999999999999999,0.0,-8.0,1.0,-1.1,-0.1999999999999999,-30.0,0.0,-1.0,-50.0,-20.0,-3.0,4,1,8,4.329999999999998,-0.4500000000000002,3.3,St. James Park,D
A Taylor,Sun,0.0,0,0.7999999999999989,0.9000000000000004,0.5,0.0999999999999996,-0.9000000000000001,-0.1,1.1,0.3,-1.5,-0.8,26.0,11.0,0.5,-0.9,0.4,-0.7000000000000001,14.0,11.0,0.9999999999999998,0.0,30.0,0.0,1.0,40.0,0.0,6.0,-2,3,-1,0.0,-4.43,4.0,Stamford Bridge,D
M Oliver,Sun,0.0,-4,-4.300000000000001,-2.2,-3.3,0.7000000000000011,0.1,-0.1,-0.5999999999999999,-0.7999999999999999,0.1,-0.0999999999999999,-7.0,-7.0,0.1,0.0,-0.3999999999999999,-0.2999999999999999,1.0,-1.0,-0.2000000000000001,-0.1999999999999999,-10.0,-10.0,-1.0,0.0,0.0,-1.0,-2,-2,-3,-2.3299999999999983,0.1999999999999997,3.5,Anfield,D
L Mason,Sun,0.0,3,-2.6,-1.2999999999999998,-0.3999999999999994,2.200000000000001,0.5999999999999999,0.0,-0.7999999999999998,-0.4000000000000001,0.1,0.2999999999999999,-9.0,-7.0,-0.4,0.3,0.1,0.1999999999999999,-7.0,-1.0,-0.1999999999999999,-0.8,-10.0,-30.0,1.0,0.0,-20.0,-2.0,-5,-5,-4,-4.670000000000002,1.95,3.5,Stadium of Light,D
J Moss,Thu,0.0,0,0.8999999999999986,0.3999999999999999,1.5,1.0999999999999996,0.4000000000000001,-0.1,0.7000000000000001,1.0,-0.3999999999999999,-0.4999999999999999,11.0,15.0,0.2,-0.0999999999999999,0.4999999999999999,-0.3,3.0,8.0,0.8,1.1,20.0,40.0,0.0,40.0,30.0,0.0,0,0,6,2.0,-2.65,3.75,Boleyn Ground,D
M Clattenburg,Mon,-1.0,2,-4.199999999999999,-2.1000000000000005,2.2,-0.9000000000000004,0.0999999999999998,0.2,0.1,-0.1,0.5,1.1,-4.0,-12.0,0.6000000000000001,0.2,0.0999999999999999,0.0,4.0,1.0,-0.3,-1.1,-10.0,-50.0,1.0,-10.0,-10.0,-6.0,2,4,1,2.3299999999999983,0.1200000000000001,3.6,Stamford Bridge,D
M Atkinson,Sat,0.0,-6,2.5,1.8999999999999997,-0.0999999999999996,-0.4000000000000003,0.0,0.0,0.7000000000000002,0.8999999999999999,-1.1,-2.2,18.0,31.0,0.2999999999999999,-0.8,0.5000000000000001,-1.4,11.0,19.0,1.4,2.2,50.0,80.0,2.0,40.0,60.0,5.0,12,13,11,12.0,-15.8,7.5,Stamford Bridge,D
J Moss,Sat,0.0,1,-0.3000000000000007,0.0,0.8000000000000007,-3.6999999999999993,-1.1,0.0,-0.1,-0.5,0.3,0.4,-4.0,-9.0,0.0999999999999998,0.1999999999999999,-0.3,0.3999999999999999,-1.0,-7.0,-0.1,-0.4000000000000001,-10.0,-10.0,-2.0,10.0,-20.0,-2.0,-5,-4,-8,-5.670000000000002,2.6,3.6,King Power Stadium,D
L Probert,Wed,0.0,1,-0.9000000000000004,-0.4000000000000003,-0.8999999999999995,1.0,0.5,0.0,-0.5999999999999999,-0.2999999999999998,1.2999999999999998,0.5,-19.0,-8.0,-0.5,0.3,-0.5,0.0999999999999999,-8.0,-6.0,-1.4,-0.7999999999999998,-50.0,-30.0,-1.0,-40.0,-20.0,2.0,-12,-9,-11,-10.670000000000002,3.8,3.9,Boleyn Ground,D
P Tierney,Sun,0.0,2,3.5,1.0000000000000004,0.9000000000000004,1.5,0.4000000000000001,0.0,-0.3,-0.5999999999999999,0.2999999999999999,0.0999999999999999,-6.0,-7.0,-0.5,0.2,-0.5,0.0,-7.0,-5.0,-0.4000000000000001,-0.1999999999999999,-10.0,0.0,0.0,-20.0,-20.0,0.0,-4,-1,-10,-5.0,1.4500000000000002,3.25,Molineux Stadium,D
M Dean,Sat,0.0,-3,-4.699999999999999,-2.6,-1.2000000000000002,-0.4000000000000003,-0.3999999999999999,0.1,-0.8999999999999999,-0.1999999999999999,0.7,0.0,-16.0,-2.0,-0.5,0.0,-0.3,0.0999999999999999,-5.0,-4.0,-1.0,-0.0999999999999999,-30.0,0.0,-2.0,-40.0,-10.0,-2.0,0,1,-2,-0.3400000000000034,-1.3000000000000005,3.2,Falmer Stadium,D
C Pawson,Sun,0.0,0,0.5999999999999996,-0.8000000000000003,-1.2999999999999998,2.0,0.3999999999999999,0.2,-0.1,-0.5999999999999999,-0.3,-0.3999999999999999,2.0,-2.0,-0.3,-0.6000000000000001,-0.1,-0.3999999999999999,3.0,3.0,0.0999999999999998,-0.0999999999999998,10.0,0.0,1.0,-10.0,-10.0,-2.0,-3,-4,-7,-4.670000000000002,2.38,3.6,Bet365 Stadium,D
M Atkinson,Sun,1.0,-5,-4.6000000000000005,-1.1999999999999995,-2.3,-0.9000000000000004,-0.1999999999999999,-0.1,0.0,-0.0999999999999999,-0.1,0.6000000000000001,1.0,-7.0,-0.0999999999999999,0.0,0.2,0.5999999999999999,-1.0,-4.0,0.2,0.2,0.0,0.0,0.0,20.0,20.0,-1.0,-2,0,-4,-2.0,-0.73,3.2,The Hawthorns,D
M Jones,Sat,0.0,3,-5.899999999999999,-1.9000000000000004,-1.5999999999999996,1.5999999999999996,-0.1,0.1,-0.1999999999999999,0.2999999999999998,1.3,0.0,-15.0,3.0,0.1,0.2,0.2,-0.4,-1.0,6.0,-0.6000000000000001,0.3999999999999999,-10.0,20.0,0.0,-40.0,0.0,0.0,-1,-4,0,-1.6700000000000017,-0.8700000000000001,3.4,Carrow Road,D
M Dean,Sun,0.0,6,-3.1999999999999997,-1.5,-2.5,-2.5,-1.0,-0.2,-0.1999999999999999,0.5999999999999999,0.3999999999999999,-0.5,-6.0,11.0,0.1,0.5000000000000001,0.1,-0.5000000000000001,-4.0,6.0,-0.3999999999999999,0.8,-10.0,30.0,0.0,-20.0,20.0,-1.0,-3,-8,-5,-5.340000000000003,1.0499999999999998,3.8,Turf Moor,ND
J Moss,Tue,0.0,1,3.5,4.0,1.3000000000000005,0.9000000000000004,-0.2000000000000001,0.0,1.6,1.4,-0.4000000000000001,-0.5,20.0,19.0,1.0,-0.0999999999999999,1.0,-0.0999999999999999,11.0,11.0,0.9999999999999998,1.3,30.0,40.0,6.0,40.0,50.0,2.0,3,8,7,6.0,-10.72,6.0,Old Trafford,D
M Clattenburg,Tue,0.0,0,3.299999999999999,0.7999999999999998,1.7999999999999998,-0.3999999999999986,-0.3999999999999999,0.0,0.1,1.2999999999999998,0.7000000000000001,0.1999999999999999,-6.0,11.0,0.2,0.1,0.7999999999999999,-0.0999999999999999,1.0,9.0,-0.9000000000000001,0.0999999999999996,-40.0,0.0,-2.0,-10.0,10.0,-2.0,0,-3,-1,-1.3299999999999983,-0.25,3.25,Anfield,D
M Oliver,Sun,0.0,0,0.3999999999999986,-1.0999999999999996,0.5999999999999996,-3.200000000000001,-0.4000000000000001,0.1,0.0999999999999996,0.6000000000000001,0.8999999999999999,1.1,-8.0,-5.0,-0.3,0.3999999999999999,0.0,0.3,-7.0,-3.0,-0.8,-0.7,-30.0,-20.0,-3.0,-20.0,-30.0,-3.0,-2,0,-2,-1.3299999999999983,0.1699999999999999,3.5,Goodison Park,D
J Moss,Sun,0.0,-5,3.099999999999998,2.6,2.0,3.1999999999999997,-0.1,-0.1,0.0999999999999998,0.1,-0.8,-1.3,9.0,14.0,0.4,-0.3,0.4,-0.3999999999999999,7.0,8.0,0.5,1.1,10.0,30.0,0.0,30.0,50.0,3.0,5,3,11,6.329999999999998,-6.55,4.75,Old Trafford,D
M Oliver,Thu,0.0,1,5.800000000000001,2.9,3.7,1.6999999999999993,-0.3999999999999999,-0.1,1.8,1.6,-1.2000000000000002,-1.2,30.0,28.0,1.0,-0.7,0.7,-0.7,17.0,14.0,1.7999999999999998,1.4,60.0,50.0,1.0,60.0,40.0,1.0,3,8,6,5.670000000000002,-11.78,6.5,Stamford Bridge,D
M Oliver,Sat,0.0,4,-5.4,-2.3,-1.0999999999999996,2.1,-0.5,0.1,-1.2,-0.7,0.8999999999999999,0.0,-21.0,-7.0,-0.7,0.4,-0.6000000000000001,0.0999999999999999,-11.0,-7.0,-0.9000000000000001,-0.2000000000000001,-30.0,-10.0,-2.0,-30.0,0.0,-2.0,-1,-1,-5,-2.3400000000000034,2.3000000000000003,3.75,Goodison Park,D
L Mason,Sun,0.0,0,1.5999999999999996,3.2,0.1000000000000005,4.4,0.0,0.0,1.1,0.5,-0.6000000000000001,-0.8,17.0,13.0,0.5,-0.4000000000000001,0.3,-0.8,9.0,11.0,0.9,0.9000000000000001,20.0,20.0,2.0,50.0,50.0,2.0,3,6,6,5.0,-8.67,4.75,Old Trafford,ND
M Atkinson,Sat,0.0,1,-2.5,-1.0,-0.7000000000000002,-0.5999999999999996,-0.1999999999999999,0.0,-0.6000000000000001,-0.7,0.3999999999999999,1.1,-10.0,-18.0,-0.4,0.0,0.0,0.6,-4.0,-6.0,-0.8,-0.8999999999999999,-30.0,-30.0,-1.0,-20.0,-30.0,-3.0,-5,-10,-9,-8.0,1.75,3.6,DW Stadium,D
A Marriner,Sat,0.0,-2,4.699999999999999,2.1,2.6,-5.4,-0.8999999999999999,-0.1,1.6,2.3,-0.7,-1.4,23.0,37.0,0.6000000000000001,0.0999999999999999,0.7,-0.4999999999999999,5.0,12.0,1.6,2.0,60.0,70.0,0.0,40.0,60.0,3.0,4,5,8,5.670000000000002,-8.67,5.75,Anfield,D
M Atkinson,Sat,0.0,0,-1.3000000000000007,0.5,-0.4000000000000003,1.299999999999999,-0.6000000000000001,0.0,-0.1999999999999999,0.3,0.5,-0.4999999999999999,-7.0,8.0,-0.4999999999999999,0.6000000000000001,-0.0999999999999999,0.1999999999999999,-11.0,-3.0,-0.3,1.1,-10.0,40.0,0.0,-10.0,30.0,0.0,1,4,-1,1.3299999999999983,-1.4,3.4,Bet365 Stadium,D
C Pawson,Sat,0.0,0,2.3000000000000007,1.2999999999999998,0.0,-2.3000000000000007,-0.0999999999999998,-0.3,0.4000000000000001,1.1,-0.6000000000000001,-1.1,10.0,22.0,0.3,-0.0999999999999999,0.3,-0.3999999999999999,4.0,7.0,0.1999999999999999,1.5,0.0,50.0,0.0,20.0,50.0,3.0,-4,-1,4,-0.3299999999999983,-5.95,4.0,St Mary's Stadium,D
K Friend,Sun,0.0,0,-2.799999999999999,-0.2000000000000001,0.6999999999999993,2.8000000000000007,0.6000000000000001,0.1,-0.4999999999999999,-0.3,1.1,-0.7999999999999998,-16.0,5.0,-0.1999999999999999,0.9000000000000001,0.0999999999999999,-0.5,-11.0,6.0,-0.8,0.1999999999999999,-10.0,10.0,-2.0,-60.0,0.0,-5.0,0,1,0,0.3299999999999983,-1.6500000000000004,3.75,Vicarage Road,D
S Hooper,Tue,0.0,0,4.300000000000001,1.4000000000000004,3.1,2.6999999999999997,0.3,0.0,0.1999999999999999,0.2999999999999999,-0.0999999999999998,-0.7999999999999998,3.0,11.0,0.4,-0.3,-0.0999999999999999,-0.6000000000000001,7.0,5.0,0.1,0.7,0.0,20.0,-1.0,10.0,30.0,0.0,2,1,2,1.6700000000000017,-4.45,4.1,Goodison Park,D
M Atkinson,Fri,0.0,-1,0.5,0.1,0.2000000000000001,1.5999999999999996,1.4,0.1,-0.2,-0.1999999999999999,0.4000000000000001,0.1999999999999999,-6.0,-4.0,-0.2,0.3,-0.4999999999999999,0.5,-5.0,-10.0,-0.0999999999999999,0.3,0.0,20.0,0.0,-10.0,-10.0,0.0,2,0,0,0.6599999999999966,-0.0499999999999998,3.39,London Stadium,D
K Friend,Sun,1.0,4,2.299999999999999,1.4000000000000004,1.4000000000000004,-0.0999999999999996,0.0,0.0,0.0,0.6000000000000001,0.0,-0.7,0.0,13.0,-0.0999999999999999,0.0999999999999999,-0.0999999999999999,-0.1,-2.0,0.0,-0.2999999999999998,0.6000000000000001,-20.0,20.0,-2.0,10.0,20.0,1.0,-2,-1,-2,-1.6700000000000017,-1.4500000000000002,3.6,Anfield,D
M Jones,Sat,0.0,-1,3.0,1.9000000000000004,2.0,-0.6000000000000014,-1.1,0.1,0.4,0.6000000000000001,-1.5,-1.5,19.0,21.0,0.0,-0.5,0.3,0.0,5.0,3.0,1.2,1.0,40.0,30.0,1.0,40.0,40.0,4.0,5,3,0,2.6700000000000017,-7.6,5.0,Goodison Park,D
M Jones,Sat,1.0,-4,5.100000000000001,3.0,0.7000000000000002,-2.5,-0.8000000000000003,0.1,1.2,1.1,-0.1999999999999999,-1.1,14.0,22.0,1.1,0.1999999999999999,0.8,-0.2,9.0,10.0,0.8,1.4,20.0,40.0,0.0,40.0,60.0,7.0,8,6,4,6.0,-9.71,6.5,Emirates Stadium,ND
R East,Sat,0.0,0,-0.8000000000000007,-1.1999999999999995,-1.2999999999999998,0.5,0.2999999999999998,0.3,0.0,0.4000000000000001,0.0999999999999998,0.5,-1.0,-1.0,0.1999999999999999,0.1999999999999999,0.2,0.5,0.0,-3.0,0.0,0.4000000000000001,10.0,20.0,0.0,-20.0,0.0,0.0,-2,0,-2,-1.3299999999999983,-0.5,3.39,Vicarage Road,D
A Taylor,Sun,1.0,-1,3.4000000000000004,2.1000000000000005,0.2999999999999998,-0.4000000000000003,-0.0999999999999998,0.0,1.4,2.1,-0.6000000000000001,-1.2,20.0,33.0,0.5,0.0,0.7,-0.2999999999999999,5.0,10.0,0.7,1.8000000000000005,20.0,60.0,0.0,30.0,60.0,0.0,8,7,4,6.329999999999998,-7.64,5.5,Anfield,D
N Swarbrick,Sat,0.0,1,3.5,0.6999999999999997,0.5999999999999996,-1.4000000000000004,-0.3999999999999999,0.0,0.5,0.0999999999999998,-0.3,-0.8999999999999999,8.0,10.0,0.0999999999999999,-0.1999999999999999,0.0,-0.4,3.0,4.0,0.2999999999999998,0.3999999999999999,20.0,20.0,2.0,-10.0,0.0,2.0,5,6,2,4.340000000000003,-6.0,4.5,Anfield,D
M Oliver,Wed,0.0,-2,1.3000000000000007,0.2000000000000001,-0.2999999999999998,3.6,-0.6999999999999997,0.0,0.1,0.7000000000000001,0.8999999999999999,0.0,-8.0,7.0,0.0,0.1999999999999999,-0.0999999999999999,-0.0999999999999999,-2.0,0.0,-0.1999999999999999,1.0,0.0,50.0,0.0,-20.0,0.0,-1.0,0,1,-10,-3.0,-0.92,3.29,Goodison Park,ND
A Madley,Sat,0.0,0,1.299999999999999,1.2999999999999998,0.2000000000000001,0.7999999999999989,0.3,0.0,0.4999999999999999,-0.1,1.0,1.1,-5.0,-12.0,0.4999999999999999,0.7,-0.0999999999999999,0.8,-2.0,-9.0,0.1,-0.5999999999999999,10.0,-20.0,1.0,-10.0,-20.0,1.0,0,-2,-7,-3.0,-1.85,3.6,St Mary's Stadium,D
M Oliver,Mon,0.0,-3,-1.1000000000000014,0.1999999999999997,0.2000000000000001,-1.0999999999999996,0.5,0.0,0.3,1.1,0.2000000000000001,0.3,1.0,8.0,0.1999999999999999,-0.0999999999999999,0.6000000000000001,-0.2999999999999999,3.0,9.0,0.0,0.4,0.0,10.0,-1.0,0.0,20.0,-1.0,6,4,8,6.0,-2.9,3.6,Goodison Park,D
M Oliver,Sat,0.0,2,-0.6999999999999993,-1.7000000000000002,-0.3999999999999994,3.0,-0.2999999999999998,0.1,-0.6000000000000001,-0.1999999999999999,-0.2999999999999998,-0.7,-3.0,5.0,-0.3,-0.4999999999999999,-0.5,-0.1999999999999999,2.0,-3.0,-0.2000000000000001,0.4,-10.0,10.0,3.0,0.0,20.0,5.0,-7,-4,-11,-7.340000000000003,1.0499999999999998,3.5,Vicarage Road,D
A Marriner,Sun,0.0,4,-2.5,-2.3000000000000007,-1.8000000000000005,2.3999999999999986,1.2,0.1,-1.1,-0.6,0.4000000000000001,0.0,-15.0,-6.0,-0.4,0.0999999999999999,-0.3999999999999999,-0.1,-5.0,-3.0,-1.4,-0.4,-40.0,0.0,-1.0,-60.0,-40.0,-7.0,-12,-9,-11,-10.659999999999997,7.7,5.5,Craven Cottage,D
M Clattenburg,Sat,0.0,0,-3.799999999999999,-2.2,-1.0999999999999996,1.8999999999999984,0.3999999999999999,0.0,-1.5,0.2000000000000001,0.0,-0.6000000000000001,-15.0,8.0,-1.2000000000000002,-0.3,-0.7,-0.4,-9.0,-3.0,-1.1,0.4000000000000001,-40.0,10.0,-3.0,-30.0,20.0,-9.0,-3,-3,-6,-4.0,1.1999999999999995,3.6,St Mary's Stadium,D
L Probert,Sat,0.0,-4,5.800000000000001,2.1,-0.0999999999999996,-0.3999999999999986,-0.1,0.1,0.6000000000000001,1.4,-0.1999999999999999,-0.7,8.0,21.0,0.3,0.0,1.0,-0.1999999999999999,3.0,12.0,0.7,1.7999999999999998,30.0,70.0,-1.0,10.0,40.0,-1.0,10,6,8,8.0,-10.71,6.0,Stamford Bridge,D
J Moss,Sat,0.0,-1,4.0,3.4000000000000004,4.0,2.5,1.4,0.2,1.0,0.9000000000000001,-0.7000000000000001,-1.3,17.0,22.0,0.4,0.0,0.1999999999999999,-0.6,4.0,8.0,1.1,1.2999999999999998,40.0,50.0,3.0,30.0,30.0,1.0,6,6,7,6.329999999999998,-12.75,6.5,Etihad Stadium,ND
L Mason,Tue,0.0,7,-7.100000000000001,-3.5000000000000004,-2.5,-0.4000000000000003,0.3999999999999999,0.0,-1.9,-0.5999999999999999,1.3,0.8,-32.0,-14.0,-1.0,0.5,-0.4,0.2999999999999999,-15.0,-7.0,-1.5000000000000002,-0.5,-50.0,-10.0,0.0,-50.0,-30.0,-7.0,-7,-7,-2,-5.340000000000003,8.14,5.25,Stadium of Light,D
A Madley,Sat,0.0,1,1.1000000000000014,1.5,-0.2999999999999998,-2.3000000000000007,-0.5999999999999999,0.0,-0.1,0.0999999999999998,-0.9999999999999998,-0.8999999999999999,9.0,10.0,-0.1999999999999999,-0.4000000000000001,-0.0999999999999999,0.0999999999999999,2.0,-2.0,-0.0999999999999999,0.8,-10.0,20.0,0.0,10.0,40.0,0.0,2,1,-1,0.6700000000000017,-3.34,4.0,Falmer Stadium,D
L Mason,Mon,0.0,-2,-0.5999999999999996,1.0,0.7000000000000002,-1.3999999999999986,-0.3000000000000002,0.1,0.4000000000000001,0.7,0.7,-0.4000000000000001,-3.0,11.0,0.6,0.4,0.6,0.2,2.0,4.0,-0.1999999999999999,0.7,-10.0,20.0,-2.0,0.0,30.0,-2.0,-1,-1,2,0.0,-1.9,3.3,Stadium of Light,D
M Clattenburg,Sun,0.0,3,2.0,0.0,1.5,-0.4000000000000003,-0.3999999999999999,0.0,-0.3,0.5,0.4000000000000001,-0.6,-7.0,11.0,-0.3,0.2999999999999999,0.2999999999999999,0.0,-6.0,3.0,-0.6000000000000001,0.8999999999999999,-20.0,40.0,-2.0,-20.0,10.0,-2.0,-8,-5,-9,-7.329999999999998,2.25,3.6,Boleyn Ground,D
R Jones,Wed,0.0,0,0.200000000000001,0.7000000000000002,-1.2000000000000002,-1.3999999999999986,0.3,-0.1,-0.2,-0.4,-0.3,0.5,1.0,-9.0,0.0999999999999999,-0.0999999999999999,-0.2999999999999999,0.3,2.0,-6.0,0.1,-0.5,10.0,-10.0,0.0,-10.0,-30.0,1.0,-1,-1,0,-0.6599999999999966,0.3700000000000001,3.3,Craven Cottage,D
M Atkinson,Sat,1.0,-3,2.700000000000001,0.2000000000000001,-0.3999999999999994,2.0,-0.2000000000000001,-0.1,0.6,1.0,-0.1999999999999999,0.3,8.0,7.0,0.0999999999999999,0.1,0.7,0.4999999999999999,0.0,2.0,0.4999999999999999,1.1,20.0,50.0,1.0,10.0,10.0,2.0,0,0,2,0.6700000000000017,-2.84,3.5,Bet365 Stadium,D
G Scott,Sat,0.0,0,-4.0,-2.0,0.4000000000000003,1.700000000000001,0.4000000000000001,0.0,-0.2,0.1999999999999999,-0.5999999999999999,-1.1,4.0,13.0,0.0,-0.4,0.3999999999999999,-0.7,4.0,11.0,0.8999999999999999,1.2,40.0,40.0,2.0,10.0,40.0,0.0,-1,-1,-3,-1.6599999999999966,-2.25,3.4,Bramall Lane,D
L Probert,Sun,0.0,1,1.9000000000000004,0.5,1.7999999999999998,0.0,0.0,0.0,0.9000000000000001,1.2999999999999998,-0.7,-1.0000000000000002,16.0,23.0,0.6000000000000001,-0.1999999999999999,0.4999999999999999,0.0,8.0,5.0,1.0,1.2999999999999998,30.0,40.0,0.0,40.0,50.0,-1.0,-1,3,1,1.0,-7.0600000000000005,4.75,St Mary's Stadium,D
M Oliver,Sat,0.0,-1,-3.1000000000000014,-0.8000000000000003,-2.2,1.700000000000001,0.4000000000000001,0.0,-0.1999999999999999,0.6000000000000001,0.3,0.1999999999999999,-5.0,4.0,0.0,-0.1,0.6000000000000001,-0.5000000000000001,1.0,11.0,-0.4000000000000001,0.1,-20.0,0.0,0.0,0.0,10.0,1.0,-1,-3,2,-0.6700000000000017,-0.75,3.3,Hull City Stadium,D
R Madley,Sat,0.0,0,-1.4000000000000004,-1.1,-0.5,-1.0999999999999996,-0.7,0.2,0.3999999999999999,0.4999999999999999,-0.4000000000000001,-1.0,8.0,15.0,0.3,-0.3,0.3999999999999999,-0.5,6.0,9.0,0.6000000000000001,1.2,20.0,40.0,0.0,20.0,40.0,-2.0,-2,-1,0,-1.0,-1.9,3.3,The Hawthorns,D
G Scott,Mon,0.0,0,0.0,1.0,0.2000000000000001,1.4000000000000004,-0.7000000000000002,0.2,-0.3,-0.7999999999999998,0.8999999999999999,0.5,-12.0,-13.0,-0.3,0.3,0.0999999999999999,0.3,-6.0,-2.0,-0.7999999999999998,-1.0,-30.0,-40.0,0.0,-20.0,-20.0,-2.0,-1,-4,-2,-2.3299999999999983,1.75,3.5,Selhurst Park,D
P Tierney,Tue,0.0,0,-6.6,-3.6,-0.6000000000000005,2.3000000000000007,0.8,0.2,-2.4000000000000004,-1.1,1.3,1.0,-37.0,-21.0,-1.2,0.6000000000000001,-1.0,0.3,-18.0,-13.0,-2.0,-1.0,-70.0,-30.0,-6.0,-60.0,-40.0,-20.0,-7,-10,-9,-8.670000000000002,9.7,6.0,Vicarage Road,ND
M Atkinson,Sat,0.0,-2,1.4000000000000004,0.6999999999999997,0.6000000000000005,0.7000000000000011,0.0999999999999998,0.0,0.8,0.3,0.3999999999999999,-0.5999999999999999,4.0,9.0,0.5,0.2,0.5,-0.6,3.0,11.0,0.6000000000000001,1.0,20.0,40.0,0.0,20.0,20.0,0.0,2,2,2,2.0,-2.55,3.5,Hull City Stadium,ND
N Swarbrick,Mon,0.0,-4,-2.3000000000000007,-2.2,-1.4000000000000004,-1.1999999999999993,-0.3,-0.1,-0.1,0.0,0.0,-0.1,-1.0,1.0,0.0999999999999999,0.3,-0.3,0.0,-2.0,-3.0,-0.3,-0.0999999999999998,-10.0,0.0,0.0,-10.0,-10.0,3.0,-5,-5,-3,-4.329999999999998,1.5500000000000005,3.5,St Mary's Stadium,D
R East,Sat,0.0,4,1.299999999999999,0.2999999999999998,0.7000000000000002,-0.5999999999999996,-0.5999999999999999,-0.1,-0.5,0.3999999999999999,0.7000000000000002,0.1,-12.0,3.0,0.0,0.8,0.4,0.0999999999999999,-8.0,3.0,-0.7,0.1999999999999999,-20.0,10.0,0.0,-30.0,0.0,-4.0,1,-2,0,-0.3299999999999983,0.25,3.4,Dean Court,D
C Pawson,Sat,0.0,0,0.1999999999999993,-1.1000000000000003,-1.3000000000000007,0.3000000000000007,0.6000000000000001,-0.1,0.1,-0.1,0.4,-0.8,-3.0,7.0,-0.3,0.1999999999999999,-0.3999999999999999,-0.4,-5.0,0.0,0.1,0.7,0.0,20.0,-2.0,10.0,30.0,3.0,-7,-3,-4,-4.670000000000002,1.6,3.5,Boleyn Ground,D
M Dean,Sun,0.0,-1,4.800000000000001,2.1,0.7999999999999998,-2.200000000000001,0.1,0.0,-0.9000000000000001,-1.0000000000000002,-0.1999999999999999,-1.0,-7.0,0.0,-0.6000000000000001,-0.1999999999999999,-1.0,-0.5,-4.0,-5.0,-0.3,0.3999999999999999,-10.0,20.0,0.0,-10.0,0.0,-6.0,-3,-3,-4,-3.3299999999999983,0.1699999999999999,3.5,White Hart Lane,D
A Madley,Sat,-2.0,-1,-0.200000000000001,0.9000000000000004,-1.7999999999999998,0.6999999999999993,-0.1999999999999999,0.0,-0.0999999999999999,0.8999999999999999,-0.1999999999999999,-0.1999999999999999,1.0,11.0,0.1999999999999999,-0.2,0.3,0.0999999999999999,4.0,2.0,0.1,0.4,10.0,20.0,0.0,-10.0,0.0,0.0,-1,-2,-4,-2.3299999999999983,-0.73,3.25,Villa Park,D
