Referee,Day Of Week,Round,Days,Shots,ShotsOT,Corners,Fouls,YCards,RCards,GoalsScored,GoalsScoredHA,GoalsConceded,GoalsConcededHA,GoalsDiff,GoalsDiffHA,HTGoalsScored,HTGoalsConceded,HTGoalsScoredHA,HTGoalsConcededHA,HTGoalsDiff,HTGoalsDiffHA,Points,PointsHA,WinPercent,WinPercentHA,WinStreak,UnbPercent,UnbPercentHA,UnbStreak,Def,Mid,Att,Ovr,WinnerOdd,DrawOdd,Venue,Result
A Marriner,Wed,0.0,1,1.0,2.1999999999999997,-1.7999999999999998,1.4000000000000004,0.0,0.1,-0.4000000000000001,-0.9000000000000001,-0.5,0.0,1.0,-9.0,-0.0999999999999999,-0.3,-0.4000000000000001,-0.3,2.0,-1.0,0.3,-0.3999999999999999,10.0,-20.0,1.0,10.0,0.0,3.0,2,5,0,2.3299999999999983,-3.35,4.0,Stamford Bridge,L
M Jones,Sat,0.0,0,-0.2999999999999989,-0.1999999999999997,-0.6000000000000005,-2.1,-0.7,0.0,0.8,0.5,-0.1999999999999999,-1.1,10.0,16.0,0.6000000000000001,0.0,0.8,-0.1999999999999999,6.0,10.0,1.0,1.6,30.0,60.0,0.0,40.0,40.0,4.0,-2,-1,0,-1.0,-1.5999999999999996,3.3,The Hawthorns,L
P Tierney,Sun,0.0,5,-0.1999999999999993,-1.5999999999999996,-0.5999999999999996,-1.200000000000001,0.1999999999999999,-0.1,-0.8,0.1999999999999999,1.2,-0.0999999999999998,-20.0,3.0,-0.2999999999999999,0.3,-0.1999999999999999,-0.3,-6.0,1.0,-1.4,0.2999999999999999,-60.0,0.0,-5.0,-20.0,30.0,-5.0,-8,-6,-8,-7.340000000000003,3.59,4.33,Craven Cottage,L
H Webb,Sun,0.0,2,-2.6999999999999997,-3.6000000000000005,-1.1000000000000003,1.8000000000000007,0.5,0.0,-1.2,-0.2000000000000001,1.2,1.3,-24.0,-15.0,-0.3,0.2999999999999999,-0.3,0.1999999999999999,-6.0,-5.0,-1.1999999999999995,-0.7000000000000002,-40.0,-20.0,-1.0,-40.0,-30.0,-7.0,-4,-3,1,-2.0,4.45,4.6,St. James Park,L
A Marriner,Sat,0.0,0,1.0,0.0999999999999996,-1.8000000000000007,1.200000000000001,0.5999999999999999,-0.1,-0.5,0.0999999999999998,1.4,0.0,-19.0,1.0,-0.1,0.7000000000000001,-0.1999999999999999,-0.3,-8.0,1.0,-1.4,0.0999999999999998,-50.0,0.0,0.0,-40.0,10.0,-3.0,-3,2,-1,-0.6700000000000017,0.5,3.75,Craven Cottage,L
M Atkinson,Tue,0.0,3,-5.0,-4.000000000000001,-0.2000000000000001,-1.8000000000000007,-0.5999999999999999,0.1,-0.5999999999999999,-0.2,1.2,-0.1,-18.0,-1.0,-0.3999999999999999,0.7000000000000001,-0.3999999999999999,0.4,-11.0,-8.0,-1.7000000000000002,-0.0999999999999998,-60.0,-10.0,0.0,-50.0,10.0,-1.0,-11,-13,-12,-12.0,4.4,4.33,Madejski Stadium,L
A Taylor,Sun,0.0,-1,-4.5,-1.1000000000000003,-3.3,-0.5999999999999996,0.7,0.0,-0.8000000000000003,-0.7999999999999998,0.6,0.6000000000000001,-14.0,-14.0,-0.1999999999999999,0.2,-0.5000000000000001,0.1,-4.0,-6.0,-0.5999999999999999,-0.9000000000000001,-20.0,-30.0,-1.0,-20.0,-30.0,-18.0,-2,1,-1,-0.6700000000000017,0.8999999999999999,3.6,Old Trafford,L
N Swarbrick,Mon,0.0,1,-2.6000000000000014,0.0,-1.2000000000000002,-1.200000000000001,-1.1,0.0,-0.2999999999999998,-0.1,1.1,0.2000000000000001,-14.0,-3.0,0.3,0.3,0.0999999999999999,-0.3,0.0,4.0,-1.1,-0.3,-40.0,-20.0,-2.0,-30.0,10.0,-3.0,-9,-10,-9,-9.329999999999998,6.0600000000000005,5.0,Dean Court,L
N Swarbrick,Sun,0.0,2,-6.800000000000001,-3.0000000000000004,-0.8000000000000007,2.8000000000000007,-0.1,-0.2,-0.1999999999999999,0.1999999999999999,0.4000000000000001,-0.2999999999999999,-6.0,5.0,-0.3,-0.1999999999999999,-0.2,-0.3,-1.0,1.0,-0.8,0.4000000000000001,-20.0,10.0,1.0,-40.0,20.0,-1.0,-8,-7,-10,-8.329999999999998,4.88,4.0,Carrow Road,L
R East,Mon,0.0,0,-7.799999999999999,-2.6000000000000005,-2.0,1.0,0.6000000000000001,0.0,-1.9,-2.0,0.1,-1.4,-20.0,-6.0,-0.5000000000000001,0.1,-1.0,-0.7,-6.0,-3.0,-0.7000000000000002,-0.1,-20.0,0.0,-2.0,-30.0,-10.0,-10.0,-2,-7,-9,-6.0,6.0,4.5,Turf Moor,L
N Swarbrick,Sun,0.0,2,-1.700000000000001,-0.7999999999999998,-1.8999999999999997,-1.1999999999999993,0.3,0.1,-0.6000000000000001,-0.1999999999999999,0.6,0.3,-12.0,-5.0,-0.4,0.0999999999999999,-0.3,0.3,-5.0,-6.0,-1.2000000000000002,-0.4000000000000001,-40.0,-10.0,1.0,-40.0,-20.0,3.0,-4,-4,-3,-3.6599999999999966,3.55,4.0,London Stadium,L
A Marriner,Sun,0.0,0,-4.9,-1.6000000000000003,-1.5999999999999996,-0.5999999999999996,0.6000000000000001,0.0,-0.4999999999999998,0.1999999999999999,0.6000000000000001,0.0,-11.0,2.0,-0.5,0.4,-0.0999999999999999,0.1,-9.0,-2.0,-0.3,0.7000000000000002,-20.0,20.0,-2.0,10.0,30.0,0.0,-3,-3,-7,-4.340000000000003,1.7000000000000002,3.75,White Hart Lane,L
K Friend,Tue,0.0,0,-0.5,-2.2,-0.7000000000000002,0.5999999999999996,0.5,-0.1,-1.7000000000000002,-0.9999999999999998,0.1999999999999999,0.8999999999999999,-19.0,-19.0,-1.3,0.3999999999999999,-0.7,0.9000000000000001,-17.0,-16.0,-1.1,-1.1,-40.0,-40.0,1.0,-30.0,-30.0,2.0,-10,-10,-16,-12.0,6.0,4.5,Cardiff City Stadium,L
M Dean,Sat,0.0,-1,-2.0,-2.1,0.0,0.5,-0.6000000000000001,0.0,-1.8,-0.6000000000000001,0.9000000000000001,-0.3,-27.0,-3.0,-0.8999999999999999,0.9,-0.2,-0.0999999999999999,-18.0,-1.0,-2.1,-0.5999999999999999,-80.0,-30.0,-7.0,-50.0,0.0,-6.0,-11,-12,-9,-10.670000000000002,4.93,4.33,Turf Moor,L
P Tierney,Sun,0.0,-2,-2.4000000000000004,0.3999999999999994,0.7999999999999998,-0.5,0.5999999999999999,-0.1,0.0,0.7000000000000002,0.5000000000000001,0.0,-5.0,7.0,-0.1,0.1999999999999999,0.0,0.0,-3.0,0.0,-0.1,0.2999999999999998,0.0,20.0,-1.0,-10.0,-10.0,-4.0,-1,-6,2,-1.6700000000000017,3.3,3.8,Tottenham Hotspur Stadium,L
C Foy,Sun,0.0,-5,1.5,0.3999999999999994,3.1,-1.6999999999999993,0.5,-0.2,-0.4999999999999999,0.0999999999999998,-1.1,-1.1,6.0,12.0,-0.3,-0.7000000000000001,-0.3,-0.8,4.0,5.0,0.6000000000000001,0.8999999999999999,20.0,30.0,-1.0,20.0,30.0,2.0,2,1,1,1.3400000000000034,-4.93,4.33,White Hart Lane,L
R East,Sat,0.0,1,3.9,0.9000000000000004,0.5,0.9000000000000004,0.4000000000000001,-0.1,-0.3,0.5,0.8999999999999999,0.7,-12.0,-2.0,-0.1999999999999999,0.6000000000000001,0.2999999999999999,0.0999999999999999,-8.0,2.0,-0.8,-0.2999999999999998,-30.0,-20.0,0.0,-20.0,10.0,0.0,-1,-3,-4,-2.6700000000000017,2.9,3.6,Loftus Road,L
M Dean,Sat,0.0,0,-4.199999999999999,-1.8999999999999997,0.4000000000000003,1.5999999999999996,0.9,0.0,-0.3,-0.6000000000000001,0.3,0.1999999999999999,-6.0,-8.0,-0.2,0.8999999999999999,-0.3,0.5,-11.0,-8.0,-0.3,-0.3999999999999999,-20.0,-20.0,0.0,10.0,0.0,-1.0,-6,-9,-7,-7.329999999999998,2.65,3.75,St Mary's Stadium,L
C Pawson,Mon,-1.0,1,-2.4000000000000004,-1.0999999999999996,-2.3,2.5,0.3,0.1,-0.8,0.0,0.3,-0.0999999999999998,-11.0,1.0,-0.4,-0.0999999999999999,0.0999999999999999,0.1999999999999999,-3.0,-1.0,-0.7,0.3,-20.0,10.0,0.0,-30.0,10.0,0.0,-5,-3,-4,-4.0,4.25,4.5,Vicarage Road,L
M Oliver,Sun,0.0,0,-1.5,-0.7000000000000002,-0.7000000000000002,-0.4000000000000003,0.1999999999999999,0.0,-1.1,-0.9999999999999998,1.3,0.4,-24.0,-14.0,0.3,0.0,0.0,0.1999999999999999,3.0,-2.0,-1.6,-0.5,-60.0,-20.0,-7.0,-40.0,-10.0,-7.0,-5,-3,-2,-3.3299999999999983,2.53,3.8,Villa Park,L
K Friend,Tue,-1.0,0,-5.1,-1.5,-1.9000000000000004,1.9000000000000004,-0.1,-0.2,-0.3999999999999999,0.5999999999999999,0.0,0.0999999999999999,-4.0,5.0,0.0,-0.3999999999999999,0.4,-0.5,4.0,9.0,-0.0999999999999998,0.5999999999999999,-10.0,20.0,-1.0,10.0,20.0,-5.0,-2,-2,-3,-2.3299999999999983,1.4500000000000002,3.6,St Mary's Stadium,L
C Foy,Sun,0.0,1,-2.3000000000000007,-0.7999999999999998,-0.9000000000000004,2.0,0.3,-0.1,0.6,0.3,-0.5999999999999999,-0.1999999999999999,12.0,5.0,0.6000000000000001,-0.2,0.2999999999999999,-0.4,8.0,7.0,-0.0999999999999998,-0.3999999999999999,-10.0,-20.0,0.0,10.0,0.0,2.0,-8,-5,-4,-5.670000000000002,-0.4500000000000002,3.3,St Mary's Stadium,L
K Friend,Sun,0.0,0,2.0,0.6000000000000005,2.6,-2.1,-0.0999999999999998,0.0,0.3,0.2,0.5999999999999999,0.2,-3.0,0.0,-0.1,-0.2,0.0999999999999999,0.0,1.0,1.0,-0.1,-0.0999999999999998,10.0,10.0,0.0,-30.0,-30.0,0.0,9,7,13,9.659999999999997,-7.14,5.0,Anfield,L
R Madley,Sat,1.0,0,-5.299999999999999,0.1,-1.3999999999999997,-1.0,0.3,0.0,0.1999999999999999,0.9,0.1999999999999999,0.5,0.0,4.0,0.1999999999999999,0.3,0.3,0.1,-1.0,2.0,0.5,0.2999999999999998,20.0,20.0,0.0,10.0,-10.0,0.0,-9,-10,-10,-9.670000000000002,1.65,3.6,Dean Court,L
M Oliver,Sat,0.0,4,-9.7,-4.8,-2.6,0.7999999999999989,0.7000000000000001,0.1,-2.1,-1.1,1.4,1.2000000000000002,-35.0,-23.0,-1.0,0.4,-0.8999999999999999,0.5,-14.0,-14.0,-2.0,-1.4,-70.0,-50.0,-2.0,-60.0,-40.0,-11.0,-10,-13,-13,-12.0,21.84,8.0,Cardiff City Stadium,L
R East,Wed,0.0,1,1.8000000000000007,0.2999999999999998,1.5,0.3000000000000007,-0.2999999999999998,0.1,0.1999999999999999,0.5,0.3,0.0,-1.0,5.0,-0.0999999999999999,-0.0999999999999999,0.0999999999999999,0.1,0.0,0.0,-0.4000000000000001,-0.1,-10.0,0.0,0.0,-20.0,-10.0,3.0,-1,-1,2,0.0,-2.33,3.39,Dean Court,L
J Moss,Sat,0.0,-3,-2.700000000000001,0.0999999999999996,-0.7999999999999998,3.0,0.0,0.1,-0.4000000000000001,-0.3,1.2000000000000002,1.1999999999999995,-16.0,-15.0,0.0,0.3,0.1,0.3,-3.0,-2.0,-1.1,-0.9,-20.0,-10.0,0.0,-70.0,-70.0,-6.0,-3,0,-2,-1.6599999999999966,1.4500000000000002,3.3,Vicarage Road,L
R East,Sat,1.0,2,0.7000000000000011,-0.5,0.3000000000000002,-0.7000000000000011,-0.5999999999999999,0.0,-0.9,-1.1,1.0,0.1,-19.0,-12.0,-0.2,0.4,-0.3999999999999999,0.1999999999999999,-6.0,-6.0,-1.0,-0.8999999999999999,-30.0,-20.0,0.0,-40.0,-50.0,0.0,-2,-4,-6,-4.0,2.5500000000000003,3.9,Kirklees Stadium,L
J Moss,Wed,0.0,0,6.4,4.4,0.9000000000000004,-0.7999999999999989,-0.0999999999999998,0.0,1.1,1.1,-0.8,-0.8,19.0,19.0,0.9,-0.4000000000000001,0.9000000000000001,-0.5,13.0,14.0,0.7999999999999999,1.0,20.0,30.0,-1.0,40.0,40.0,-1.0,5,4,6,5.0,-7.64,4.75,Old Trafford,L
C Pawson,Sun,0.0,0,-3.1000000000000014,-0.6000000000000005,-1.3000000000000005,0.0,-0.5,-0.1,0.0999999999999998,-0.3,0.3999999999999999,0.0,-3.0,-3.0,-0.0999999999999999,0.6000000000000001,-0.0999999999999999,0.1999999999999999,-7.0,-3.0,-0.1999999999999999,0.0,-10.0,0.0,0.0,0.0,0.0,-1.0,-5,-4,-2,-3.6599999999999966,2.38,3.6,Stadium of Light,L
D Coote,Sat,-1.0,2,-1.5,-1.2999999999999998,-0.2000000000000001,0.1999999999999993,0.5,-0.1,-1.0,-1.0,-0.3999999999999999,-1.4,-6.0,4.0,-0.2999999999999999,-0.4,-0.3,-0.8,1.0,5.0,-0.6,0.0,-20.0,0.0,0.0,-20.0,0.0,-4.0,-6,-6,-8,-6.670000000000002,4.5,4.5,Turf Moor,L
J Moss,Sat,0.0,1,0.200000000000001,-0.2000000000000001,-0.2000000000000001,1.0999999999999996,-1.1,0.2,-0.3999999999999999,-0.2,0.3,-0.6000000000000001,-7.0,4.0,0.0,-0.1999999999999999,0.0999999999999999,0.0,2.0,1.0,-0.4,0.5,-10.0,20.0,0.0,-20.0,10.0,-3.0,-4,-6,-4,-4.670000000000002,-0.48,3.1,Kirklees Stadium,L
M Oliver,Sat,-1.0,0,1.0,1.5,0.7999999999999998,0.0,0.1999999999999999,-0.2,0.8,0.3,-0.3999999999999999,0.5,12.0,-2.0,0.2,-0.2999999999999999,0.0,0.0,5.0,0.0,1.0,-0.0999999999999998,40.0,10.0,1.0,20.0,-30.0,0.0,1,0,1,0.6700000000000017,-1.0500000000000005,3.6,Villa Park,L
N Swarbrick,Sat,0.0,-1,0.0,-1.6,0.4000000000000003,1.0999999999999996,0.1999999999999999,0.2,-0.6000000000000001,0.4,0.7,0.1,-13.0,3.0,-0.2,0.4,0.2,0.0999999999999999,-6.0,1.0,-0.8999999999999999,-0.1999999999999999,-30.0,-10.0,0.0,-30.0,0.0,0.0,1,1,-1,0.3299999999999983,-0.7999999999999998,3.25,St. James Park,L
A Taylor,Sat,0.0,0,-3.0,1.0000000000000004,0.7000000000000002,-1.0,0.1999999999999999,0.0,0.1999999999999999,0.3,0.8,0.5999999999999999,-6.0,-3.0,0.5,-0.1,0.6000000000000001,-0.3,6.0,9.0,-0.5,-0.7000000000000001,-10.0,-20.0,0.0,-30.0,-30.0,-5.0,-5,-1,3,-1.0,1.5,3.4,London Stadium,L
A Marriner,Sat,0.0,0,-2.299999999999999,-0.7000000000000002,3.0,0.3000000000000007,1.1,-0.1,0.0,0.1999999999999999,0.0,-0.8,0.0,10.0,0.0,0.0,0.1,-0.6000000000000001,0.0,7.0,-0.1,0.3,-10.0,10.0,0.0,10.0,10.0,0.0,5,4,5,4.670000000000002,-5.47,4.33,Old Trafford,L
C Pawson,Sat,0.0,0,-1.0,-1.4,-0.5,2.1999999999999997,1.0,0.1,-1.1,-0.3999999999999999,1.1,1.0,-22.0,-14.0,-0.5,0.3999999999999999,-0.3,0.3999999999999999,-9.0,-7.0,-1.5,-0.5,-50.0,-10.0,-1.0,-50.0,-30.0,-11.0,-6,-3,-6,-5.0,3.0,4.2,London Stadium,L
P Dowd,Sat,1.0,0,1.3000000000000007,-0.0999999999999996,0.5,-2.700000000000001,-0.6000000000000001,0.0,0.5,0.7000000000000001,1.4999999999999998,1.2000000000000002,-10.0,-5.0,0.1,0.7,0.3,0.6,-6.0,-3.0,-0.5999999999999999,0.3,-20.0,10.0,-1.0,-20.0,10.0,0.0,1,2,2,1.6700000000000017,-0.7999999999999998,3.25,Cardiff City Stadium,L
L Probert,Sat,0.0,0,1.9000000000000004,-0.2000000000000001,2.2,-1.5,-0.1,-0.2,-0.2,-0.2,-0.8999999999999999,-0.8,7.0,6.0,0.0,-0.6000000000000001,0.0,-0.2999999999999999,6.0,3.0,0.3,0.3,0.0,0.0,0.0,30.0,30.0,0.0,1,-2,0,-0.3299999999999983,-4.35,4.0,St Mary's Stadium,L
J Moss,Sun,0.0,-1,2.3999999999999986,0.2999999999999998,-0.5999999999999996,0.8000000000000007,0.1,0.1,0.6000000000000001,1.2999999999999998,0.0,-0.1,6.0,14.0,0.3,-0.2,0.8,-0.3,5.0,11.0,0.7999999999999999,1.1,20.0,30.0,0.0,40.0,50.0,2.0,8,10,10,9.329999999999998,-9.72,6.5,Old Trafford,L
D Coote,Thu,1.0,0,0.0,-0.7999999999999998,-0.4999999999999995,0.9000000000000004,0.0,0.0,-0.8,-0.2,-0.3999999999999999,-0.2,-4.0,0.0,-0.6000000000000001,-0.2,0.0,0.1999999999999999,-4.0,-2.0,-0.1999999999999999,-0.1999999999999999,-20.0,-10.0,-1.0,20.0,0.0,4.0,-8,-7,-15,-10.0,2.1,3.6,Craven Cottage,L
N Swarbrick,Sat,0.0,0,1.5999999999999996,-2.2,1.7999999999999998,3.0,0.3,-0.2,-0.4,-0.2,-0.3,-0.6000000000000001,-1.0,4.0,-0.2,0.0,-0.1999999999999999,-0.2999999999999999,-2.0,1.0,-0.3,0.5,-10.0,20.0,1.0,-10.0,10.0,1.0,-7,-5,-2,-4.670000000000002,0.3999999999999999,3.25,The Hawthorns,L
J Moss,Sat,0.0,0,0.0,-0.1999999999999997,0.2000000000000001,-1.3000000000000007,0.5,-0.1,-0.1999999999999999,0.0999999999999999,0.5000000000000001,0.7000000000000001,-7.0,-6.0,0.0999999999999999,0.0,0.7,0.2999999999999999,1.0,4.0,-0.3,-0.1999999999999999,-20.0,-10.0,-1.0,10.0,0.0,-1.0,-1,0,-2,-1.0,0.7000000000000002,3.25,Swansea.com Stadium,L
M Clattenburg,Wed,0.0,1,0.7000000000000011,-0.1999999999999993,-0.5,1.5999999999999996,-1.6,-0.1,0.0999999999999998,-1.2,0.7999999999999999,-0.2,-7.0,-10.0,-0.4,0.4,-0.7000000000000001,-0.1999999999999999,-8.0,-5.0,-1.0,-0.8999999999999999,-30.0,-30.0,4.0,-40.0,-30.0,-9.0,-14,-14,-11,-13.0,4.05,3.8,King Power Stadium,L
M Oliver,Sat,0.0,0,0.7999999999999989,-0.5,0.1000000000000005,-0.5,-0.7,0.0,-0.3,0.0999999999999999,-0.5,-0.3,2.0,4.0,-0.3,-0.3,0.0999999999999999,0.1,0.0,0.0,0.0999999999999999,0.2,10.0,0.0,0.0,-10.0,20.0,-3.0,0,0,0,0.0,-0.56,3.2,The Hawthorns,L
M Clattenburg,Sun,0.0,-1,-9.1,-1.7999999999999998,-2.6,-1.5999999999999996,-0.5,0.0,-0.7000000000000002,-0.3,-0.1,0.0,-6.0,-3.0,-0.7000000000000001,0.0,-0.5,0.3,-7.0,-8.0,0.0999999999999998,0.1,0.0,0.0,-1.0,10.0,10.0,-1.0,-6,-9,-5,-6.670000000000002,3.0,4.2,Swansea.com Stadium,L
P Tierney,Sat,1.0,-2,-0.6000000000000014,0.0999999999999996,-0.8999999999999999,1.4000000000000004,0.1999999999999999,-0.1,0.2,-0.0999999999999999,-1.1,-0.8999999999999999,13.0,8.0,-0.3,-0.6,-0.3,-0.3,3.0,0.0,0.7999999999999999,0.0,30.0,10.0,1.0,20.0,-20.0,1.0,-5,-3,-6,-4.659999999999997,1.6,3.5,Bramall Lane,L
L Probert,Sat,0.0,0,-3.1,-3.3,-1.1000000000000003,1.4000000000000004,-0.1,0.0,-1.2000000000000002,0.1999999999999999,-0.4000000000000001,-1.2,-8.0,14.0,-0.4,-0.1,-0.1999999999999999,-0.5,-3.0,3.0,-0.8,1.1,-30.0,30.0,-2.0,-20.0,50.0,-2.0,-5,-5,-8,-6.0,2.3000000000000003,3.8,St. James Park,L
S Attwell,Sat,1.0,0,-2.799999999999999,-1.5,-2.0,1.0999999999999996,-0.1,0.2,-1.2000000000000002,0.3999999999999999,0.5,-0.1,-17.0,5.0,-1.0,0.3,0.3,-0.3,-13.0,6.0,-1.4,1.1,-50.0,50.0,-3.0,-40.0,10.0,-2.0,-6,-6,-10,-7.329999999999998,4.05,3.8,Turf Moor,L
L Mason,Sat,0.0,0,-0.5999999999999996,-0.7000000000000002,0.5,0.5,-0.3999999999999999,-0.2,-0.5000000000000001,0.3,-0.3000000000000002,0.1,-2.0,2.0,-0.0999999999999999,0.0999999999999999,0.0,0.2,-2.0,-2.0,0.0999999999999999,0.6,0.0,20.0,0.0,10.0,20.0,0.0,-4,-4,-3,-3.6700000000000017,-2.1,3.5,Cardiff City Stadium,L
M Atkinson,Sat,0.0,0,2.5,0.7000000000000002,-0.0999999999999996,-1.5999999999999996,0.1999999999999999,0.0,0.2,0.3999999999999999,0.0999999999999998,-0.3,1.0,7.0,0.2,0.5,0.3999999999999999,0.1999999999999999,-3.0,2.0,-0.1999999999999999,0.5,-10.0,20.0,-1.0,0.0,10.0,2.0,0,-1,0,-0.3400000000000034,-1.85,3.25,Falmer Stadium,L
P Tierney,Sun,0.0,-1,-9.2,-2.2,-1.5,2.8000000000000007,-0.1,-0.1,-0.7,-1.0000000000000002,0.0999999999999998,0.4000000000000001,-8.0,-14.0,-0.0999999999999999,0.0,-0.3,0.0,-1.0,-3.0,-0.7999999999999998,-0.8000000000000003,-40.0,-40.0,1.0,0.0,0.0,1.0,-5,-5,-1,-3.6700000000000017,4.5600000000000005,5.25,Emirates Stadium,L
M Dean,Sun,-1.0,1,3.5,1.4000000000000004,-0.0999999999999996,1.6999999999999993,0.1999999999999997,0.1,0.5,0.8,0.1999999999999999,0.1999999999999999,3.0,6.0,-0.0999999999999999,0.0999999999999999,0.5,0.2,-2.0,3.0,0.3,0.6000000000000001,0.0,10.0,0.0,30.0,40.0,2.0,5,1,0,2.0,-1.6,3.6,Old Trafford,L
P Tierney,Sat,1.0,0,1.5999999999999996,0.7000000000000002,1.2999999999999998,1.4000000000000004,-0.3999999999999999,0.0,-0.1,0.7,0.7,0.8999999999999999,-8.0,-2.0,0.1,0.5,0.0999999999999999,0.8,-4.0,-7.0,0.0,0.1999999999999999,0.0,10.0,-3.0,0.0,0.0,-3.0,-2,1,2,0.3299999999999983,-1.0,3.2,Vicarage Road,L
A Taylor,Sat,0.0,1,7.199999999999999,1.3000000000000007,2.6,-3.3,-0.2000000000000001,0.1,1.2000000000000002,1.5,-0.2999999999999998,-1.1,15.0,26.0,0.3999999999999999,0.0999999999999999,0.7999999999999999,-0.3,3.0,11.0,0.9000000000000001,1.8,40.0,70.0,0.0,10.0,40.0,-1.0,6,8,4,6.0,-8.7,5.5,Etihad Stadium,L
M Jones,Sun,0.0,0,-2.1,-2.1000000000000005,0.1000000000000005,-2.1,-0.7000000000000001,-0.2,-0.6000000000000001,0.6000000000000001,-0.1999999999999999,-0.6000000000000001,-4.0,12.0,0.0,0.0,0.7,-0.6,0.0,13.0,0.1999999999999999,1.7,10.0,60.0,0.0,0.0,50.0,0.0,1,2,3,2.0,-0.8999999999999999,3.25,Swansea.com Stadium,L
M Clattenburg,Sat,0.0,0,-3.6999999999999993,-2.3999999999999995,-1.7000000000000002,-1.3000000000000007,-0.1999999999999999,0.0,-0.8000000000000003,-0.1,0.3999999999999999,-0.5000000000000001,-12.0,4.0,-0.6000000000000001,0.3,0.0999999999999999,-0.1,-9.0,2.0,-1.4,0.3,-50.0,10.0,-3.0,-40.0,10.0,-5.0,-13,-11,-14,-12.670000000000002,4.9,4.0,Hull City Stadium,L
J Moss,Tue,0.0,0,-10.9,-2.6000000000000005,-4.199999999999999,3.3,0.2999999999999998,-0.1,-1.0,-1.1,0.0999999999999998,0.1999999999999999,-11.0,-13.0,-0.7,0.0,-0.5,-0.3,-7.0,-2.0,-0.5,-0.7000000000000002,-20.0,-20.0,0.0,-10.0,-30.0,-2.0,-7,-11,-10,-9.340000000000003,9.78,7.0,Turf Moor,L
J Moss,Sun,0.0,0,-6.0,-0.6000000000000001,-3.5,1.700000000000001,0.3000000000000002,0.0,-0.1,-1.0,0.1,0.3999999999999999,-2.0,-14.0,0.0,0.7,-0.3999999999999999,0.4,-7.0,-8.0,0.0999999999999999,-0.7,10.0,-10.0,0.0,-10.0,-50.0,0.0,-12,-8,-15,-11.659999999999997,6.64,5.0,Bramall Lane,L
G Scott,Sat,0.0,-1,0.0999999999999996,1.0000000000000004,-0.2999999999999998,-2.3000000000000007,0.1999999999999999,0.0,0.0,0.5,-0.5999999999999999,0.3,6.0,2.0,0.0999999999999999,-0.2,0.2999999999999999,0.6,3.0,-3.0,0.3999999999999999,-0.1999999999999999,10.0,-10.0,0.0,20.0,0.0,0.0,-5,-5,2,-2.6700000000000017,-2.05,3.4,Dean Court,L
C Pawson,Wed,0.0,1,-1.5999999999999996,-1.2999999999999998,-2.2,0.8000000000000007,0.9000000000000001,0.0,-0.9,-0.6,0.3,0.4,-12.0,-10.0,-0.3999999999999999,0.3,-0.1999999999999999,0.3999999999999999,-7.0,-6.0,-1.1,-1.2000000000000002,-50.0,-50.0,0.0,-10.0,-20.0,0.0,-9,-7,-12,-9.329999999999998,4.47,4.33,Falmer Stadium,L
A Marriner,Fri,0.0,0,-2.3000000000000007,-0.1,-1.0,0.0999999999999996,-1.0,0.0,0.4,1.1,0.2000000000000001,-0.5,2.0,16.0,0.2,-0.0999999999999998,0.6000000000000001,-0.2,3.0,8.0,0.1999999999999999,0.8,20.0,30.0,0.0,-20.0,20.0,0.0,-3,-5,-2,-3.3299999999999983,0.1500000000000003,3.5,Carrow Road,L
S Attwell,Sat,0.0,-1,-3.200000000000001,-1.0,-2.3000000000000007,1.299999999999999,0.0999999999999998,0.0,-0.1,0.0999999999999998,0.1,-0.8,-2.0,9.0,0.0999999999999999,-0.0999999999999999,0.1999999999999999,-0.4,2.0,6.0,-0.1999999999999999,0.6000000000000001,-10.0,20.0,-3.0,0.0,20.0,-3.0,-1,1,3,1.0,-1.6,3.6,London Stadium,L
G Scott,Sat,0.0,-3,6.300000000000001,3.4,0.6000000000000005,-0.3000000000000007,-0.5,-0.1,1.2,0.1,-0.2999999999999998,-1.1,15.0,12.0,0.5,-0.3,-0.3,-0.4,8.0,1.0,1.5,1.0,60.0,30.0,0.0,30.0,40.0,0.0,3,5,1,3.0,-10.75,6.0,Stamford Bridge,L
K Friend,Sat,0.0,4,-0.5,-0.2999999999999998,0.4000000000000003,-1.0,-0.1,0.1,-0.6000000000000001,-0.3,0.7,-0.5,-13.0,2.0,-0.3,0.2,-0.0999999999999999,-0.3,-5.0,2.0,-1.0,-0.1999999999999999,-30.0,-10.0,0.0,-40.0,0.0,1.0,-4,-2,-1,-2.3299999999999983,1.65,3.25,Selhurst Park,L
M Atkinson,Sat,0.0,0,-3.5,-2.6000000000000005,-1.1,-0.200000000000001,0.7999999999999998,0.0,-1.0,-0.8,0.2999999999999998,0.4,-13.0,-12.0,-0.1,0.0999999999999999,0.1,-0.0999999999999999,-2.0,2.0,-1.2999999999999998,-1.0000000000000002,-50.0,-40.0,-3.0,-30.0,-20.0,-3.0,-6,-6,-9,-7.0,2.2,3.9,London Stadium,L
J Moss,Wed,0.0,1,-5.300000000000001,-2.3,0.0,4.1,0.8999999999999999,-0.1,-1.2999999999999998,-0.4000000000000001,1.1,1.0,-24.0,-14.0,-0.8,0.3,0.0,0.3999999999999999,-11.0,-4.0,-2.0,-1.6999999999999995,-70.0,-60.0,-14.0,-60.0,-50.0,-40.0,-9,-5,-5,-6.329999999999998,7.17,5.5,London Stadium,L
