Referee,Day Of Week,Round,Days,Shots,ShotsOT,Corners,Fouls,YCards,RCards,GoalsScored,GoalsScoredHA,GoalsConceded,GoalsConcededHA,GoalsDiff,GoalsDiffHA,HTGoalsScored,HTGoalsConceded,HTGoalsScoredHA,HTGoalsConcededHA,HTGoalsDiff,HTGoalsDiffHA,Points,PointsHA,WinPercent,WinPercentHA,WinStreak,UnbPercent,UnbPercentHA,UnbStreak,Def,Mid,Att,Ovr,LastSeasonRank,PromotedMatchup,WinnerOdd,DrawOdd,Venue,Result
M Clattenburg,Sat,0.0,1,-2.1999999999999997,-2.2,-0.7000000000000002,1.700000000000001,-0.3999999999999999,-0.1,-1.4,-0.1,0.1999999999999999,0.0,-16.0,-1.0,-1.0,0.3999999999999999,-0.3999999999999999,0.2,-14.0,-6.0,-0.9000000000000001,-0.1999999999999999,-40.0,-10.0,-1.0,-10.0,0.0,1.0,-9,-9,-8,-8.670000000000002,7,0,2.92,3.75,Selhurst Park,L
M Atkinson,Sun,0.0,0,1.200000000000001,-1.2999999999999998,0.3000000000000007,2.8000000000000007,-0.1,-0.1,-0.5,0.1999999999999999,1.4,0.2999999999999998,-19.0,-1.0,-0.2,0.7000000000000001,0.0,0.5,-9.0,-5.0,-0.7,0.4999999999999999,-20.0,20.0,-2.0,-30.0,10.0,-3.0,-9,-7,-8,-8.0,19,1,2.15,3.8,Villa Park,L
R East,Mon,0.0,2,-3.6000000000000014,-2.6,-0.7000000000000002,-2.4000000000000004,-1.0,0.1,-1.0,0.0,1.2000000000000002,0.1999999999999999,-22.0,-2.0,-0.7,0.8,-0.0999999999999999,0.5,-15.0,-6.0,-1.4,-0.0999999999999998,-50.0,-10.0,-4.0,-40.0,10.0,-12.0,-3,-5,3,-1.6700000000000017,10,0,2.0,3.6,Swansea.com Stadium,L
K Friend,Fri,0.0,0,-3.0,-1.3000000000000005,-2.8000000000000007,-4.300000000000001,0.0,0.0,-0.6,-0.5,-0.1,-0.1,-5.0,-4.0,-0.5,0.0999999999999999,-0.1,0.0,-6.0,-1.0,-0.4,-0.4999999999999999,-20.0,-20.0,0.0,0.0,-10.0,0.0,-4,-2,-1,-2.3299999999999983,5,1,0.3499999999999996,3.5,Carrow Road,L
M Oliver,Wed,0.0,0,0.0,0.0,0.9000000000000004,-1.6999999999999993,-0.5,0.0,0.1999999999999999,0.9,1.2,0.3999999999999999,-10.0,5.0,0.2999999999999999,0.1999999999999999,0.9000000000000001,-0.2,1.0,11.0,-1.1,-0.5,-30.0,-20.0,0.0,-50.0,-10.0,-1.0,-3,2,5,1.3400000000000034,-5,0,-1.9,3.4,London Stadium,L
S Attwell,Sat,0.0,1,2.200000000000001,2.7,1.4000000000000004,1.4000000000000004,0.1,-0.1,0.6,0.5999999999999999,-0.1,-0.1999999999999999,7.0,8.0,0.0999999999999999,-0.0999999999999999,0.1,0.0,2.0,1.0,0.4,0.5999999999999999,10.0,20.0,0.0,20.0,20.0,0.0,0,3,5,2.6599999999999966,-3,0,-2.75,3.8,London Stadium,L
C Pawson,Sat,0.0,0,-1.0999999999999996,-2.1,-1.0,0.6999999999999993,0.5999999999999996,0.1,-1.4,-0.2000000000000001,0.0,-0.5,-14.0,3.0,-0.3,0.0,0.0,-0.2999999999999999,-3.0,3.0,-1.5,-0.1,-50.0,-10.0,-1.0,-50.0,10.0,-2.0,-6,-7,-5,-6.0,17,1,2.95,3.9,Loftus Road,L
M Atkinson,Tue,1.0,1,1.5999999999999996,0.5,1.0,3.8000000000000007,0.0,0.0,-0.1999999999999999,0.1999999999999999,0.5,-0.3,-7.0,5.0,-0.4,0.0999999999999999,-0.2999999999999999,-0.3,-5.0,0.0,-0.7000000000000001,-0.0999999999999998,-30.0,-10.0,0.0,-10.0,10.0,1.0,0,1,-1,0.0,-5,0,-0.6499999999999999,3.1,Molineux Stadium,L
D England,Sun,0.0,4,1.700000000000001,-0.7000000000000002,-1.0,3.8,0.9999999999999998,0.0,-0.5,-0.2000000000000001,0.0,-0.6000000000000001,-5.0,4.0,-0.2999999999999999,-0.3,0.3,-0.0999999999999999,0.0,4.0,-0.3999999999999999,0.2000000000000001,-20.0,0.0,1.0,0.0,20.0,2.0,-3,-4,-4,-3.6700000000000017,4,0,0.3499999999999996,3.5,Elland Road,D
M Atkinson,Sun,0.0,3,2.1,-1.2999999999999998,0.8999999999999995,0.5,-0.5,0.1,-0.9999999999999998,0.3,0.5,0.3,-15.0,0.0,-1.1,0.0999999999999999,-0.2,-0.2,-12.0,0.0,-1.0000000000000002,-0.1999999999999999,-30.0,-10.0,0.0,-40.0,0.0,-13.0,-2,-2,-3,-2.3400000000000034,3,0,1.0499999999999998,3.5,King Power Stadium,L
R East,Sat,0.0,0,0.6999999999999993,0.7999999999999998,0.7999999999999998,-1.200000000000001,-0.3999999999999999,0.0,0.5,0.8,0.3,0.5,2.0,3.0,-0.0999999999999999,0.0,-0.0999999999999999,0.2999999999999999,-1.0,-4.0,-0.3999999999999999,0.5,-10.0,30.0,0.0,-20.0,-10.0,0.0,0,2,2,1.3299999999999983,4,0,-2.15,3.6,Vicarage Road,D
M Oliver,Sun,0.0,1,-11.3,-4.8,-4.800000000000001,2.3000000000000007,0.7,0.1,-1.2,-1.4,1.3,0.7999999999999999,-25.0,-22.0,-0.5,0.5,-0.9,0.3,-10.0,-12.0,-2.1,-1.5,-80.0,-60.0,-13.0,-50.0,-30.0,-11.0,-7,-11,-10,-9.340000000000003,14,0,17.84,8.5,Falmer Stadium,L
R East,Sat,0.0,0,0.200000000000001,0.4999999999999995,-2.1999999999999997,4.5,0.7000000000000002,-0.1,-0.3,-0.1,0.0999999999999998,0.3,-4.0,-4.0,-0.1,0.0,-0.1999999999999999,0.0999999999999999,-1.0,-3.0,-0.0999999999999999,-0.3,0.0,-10.0,0.0,-10.0,-10.0,0.0,-2,-1,0,-1.0,6,0,0.4500000000000002,3.3,Villa Park,D
L Probert,Sun,0.0,-4,0.2999999999999989,-0.5,-0.5,-0.9000000000000004,-0.1999999999999999,-0.2,-0.5,0.4,0.9,-0.5,-14.0,9.0,0.1,0.7999999999999999,-0.0999999999999999,0.1,-7.0,-2.0,-0.8999999999999999,0.7000000000000001,-30.0,10.0,-1.0,-30.0,50.0,-1.0,-4,0,0,-1.3299999999999983,-5,0,-1.65,3.6,The Hawthorns,L
M Clattenburg,Sat,0.0,4,-6.200000000000001,-1.8999999999999997,-2.5,-2.9000000000000004,-0.3999999999999999,0.0,-0.7,-0.5999999999999999,2.2,1.2000000000000002,-29.0,-18.0,-0.4,0.4,-0.4,0.7,-8.0,-11.0,-1.8,-1.1,-60.0,-30.0,-1.0,-60.0,-50.0,-11.0,-6,-5,-4,-5.0,9,0,6.55,4.75,Craven Cottage,L
C Pawson,Sat,0.0,1,-3.9,-0.8999999999999995,0.2000000000000001,-2.1999999999999997,0.1,0.0,-0.0999999999999999,-0.1999999999999999,0.0,-0.2999999999999998,-1.0,1.0,-0.2,0.2999999999999999,0.0999999999999999,0.2,-5.0,-1.0,0.1,0.2000000000000001,0.0,0.0,0.0,10.0,20.0,0.0,1,-4,-1,-1.3299999999999983,7,0,-1.7000000000000002,3.4,Falmer Stadium,D
A Marriner,Wed,0.0,1,0.5,-1.3000000000000005,1.1000000000000003,-0.2999999999999989,-0.5,-0.1,-0.7,-0.0999999999999998,-0.7999999999999998,-0.1999999999999999,1.0,1.0,-0.3,-0.1999999999999999,-0.0999999999999999,-0.1,-1.0,0.0,0.1999999999999999,0.0,0.0,0.0,1.0,20.0,0.0,-1.0,-5,-3,-7,-5.0,1,0,-0.92,3.3,Selhurst Park,D
C Kavanagh,Sun,1.0,-1,-0.6999999999999993,-0.8000000000000007,-0.4000000000000003,-0.9000000000000004,0.4000000000000001,0.0,-0.1,-0.3999999999999999,-1.0,-0.9000000000000001,9.0,5.0,-0.0999999999999999,-0.6,-0.0999999999999999,-0.6000000000000001,5.0,5.0,0.6000000000000001,0.1,10.0,0.0,-1.0,40.0,10.0,6.0,4,4,7,5.0,-16,-1,-2.4000000000000004,4.0,King Power Stadium,L
A Marriner,Sat,0.0,1,3.0,-0.6000000000000001,-1.1000000000000003,1.200000000000001,0.3999999999999999,0.1,-0.1999999999999999,0.7,0.1999999999999999,0.1,-4.0,6.0,-0.1,0.1,0.5,0.0,-2.0,5.0,-0.1999999999999999,0.6,0.0,20.0,-3.0,-20.0,20.0,-5.0,0,0,1,0.3400000000000034,-2,0,-2.0,3.6,London Stadium,D
A Taylor,Sun,0.0,1,-2.3999999999999986,-0.6999999999999993,0.0,3.0,0.8999999999999999,0.2,-0.5999999999999999,0.2000000000000001,-0.2999999999999999,-1.0,-3.0,12.0,-0.4,-0.2999999999999999,-0.4,-0.6,-1.0,2.0,0.1,0.9999999999999998,0.0,40.0,0.0,10.0,20.0,3.0,2,3,6,3.6700000000000017,-7,0,-2.67,3.9,Etihad Stadium,D
A Taylor,Wed,0.0,-1,-1.0,-1.2000000000000002,-1.2000000000000002,2.700000000000001,0.9000000000000001,0.0,-0.1999999999999999,0.7,0.6,0.3,-8.0,4.0,-0.6000000000000001,0.2,0.0,0.3,-8.0,-3.0,-0.3999999999999999,0.5,-20.0,20.0,-2.0,0.0,10.0,1.0,-1,-2,-2,-1.6700000000000017,4,0,0.0,3.39,Emirates Stadium,D
M Atkinson,Sat,0.0,0,-1.3000000000000007,0.5,-0.4000000000000003,1.299999999999999,-0.6000000000000001,0.0,-0.1999999999999999,0.3,0.5,-0.4999999999999999,-7.0,8.0,-0.4999999999999999,0.6000000000000001,-0.0999999999999999,0.1999999999999999,-11.0,-3.0,-0.3,1.1,-10.0,40.0,0.0,-10.0,30.0,0.0,1,4,-1,1.3299999999999983,1,0,-1.4,3.4,Bet365 Stadium,D
A Taylor,Sun,0.0,-4,1.0,0.3999999999999999,0.5,0.2999999999999989,-0.3999999999999999,0.2,0.4,0.3999999999999999,-0.8,-0.1,12.0,5.0,-0.3,-0.4,-0.1,-0.2999999999999999,1.0,2.0,0.8999999999999999,0.3,40.0,20.0,0.0,10.0,-10.0,-2.0,3,2,4,3.0,-4,0,-1.95,3.5,St. James Park,L
C Foy,Sun,0.0,0,0.8000000000000007,1.0,1.0,-0.0999999999999996,-0.7000000000000002,0.0,0.5,0.4,0.0,-0.7,5.0,11.0,0.6000000000000001,0.0999999999999999,0.0,-0.2,5.0,2.0,0.0,0.3999999999999999,10.0,20.0,0.0,-20.0,0.0,-1.0,1,3,5,3.0,1,0,-1.95,3.5,Stadium of Light,D
M Atkinson,Sat,0.0,0,-1.5999999999999996,-0.7999999999999998,-1.5,0.5,0.1999999999999999,0.2,-0.7999999999999999,-0.3,0.7,1.1,-15.0,-14.0,-0.4,-0.4000000000000001,-0.3,0.5,0.0,-8.0,-1.0,-0.8,-30.0,-20.0,0.0,-40.0,-40.0,0.0,3,0,3,2.0,-4,-1,1.1999999999999995,3.2,Villa Park,L
C Pawson,Sat,0.0,4,5.199999999999999,1.2999999999999998,0.5,-3.0,0.1999999999999999,0.0,0.4000000000000001,1.2,0.7000000000000001,0.3,-3.0,9.0,-0.2,0.5,0.5000000000000001,-0.3,-7.0,8.0,0.1,0.5000000000000002,0.0,20.0,2.0,10.0,10.0,1.0,-4,-7,0,-3.6599999999999966,10,0,0.7000000000000002,3.5,King Power Stadium,D
C Pawson,Sun,1.0,0,-6.599999999999998,-3.2,-1.0,-0.9000000000000004,0.1999999999999999,0.0,-0.8999999999999999,-0.7999999999999999,1.1,0.4,-20.0,-12.0,0.0,0.5,-0.6000000000000001,0.5,-5.0,-11.0,-1.3,-0.9000000000000001,-30.0,-30.0,0.0,-70.0,-30.0,-20.0,-8,-9,-5,-7.329999999999998,12,0,8.64,5.25,Stadium of Light,L
M Atkinson,Sat,0.0,4,-4.399999999999999,-2.8,-1.0999999999999996,0.6999999999999993,-0.3999999999999999,0.0,-0.9,-0.5,0.3999999999999999,0.0999999999999999,-13.0,-6.0,-0.6000000000000001,0.0,-0.5,-0.3999999999999999,-6.0,-1.0,-0.6000000000000001,-0.3,-20.0,0.0,-1.0,-20.0,-30.0,-1.0,-2,-1,-7,-3.3299999999999983,5,0,1.4500000000000002,3.5,Selhurst Park,L
C Pawson,Mon,-1.0,1,-2.4000000000000004,-1.0999999999999996,-2.3,2.5,0.3,0.1,-0.8,0.0,0.3,-0.0999999999999998,-11.0,1.0,-0.4,-0.0999999999999999,0.0999999999999999,0.1999999999999999,-3.0,-1.0,-0.7,0.3,-20.0,10.0,0.0,-30.0,10.0,0.0,-5,-3,-4,-4.0,5,0,4.25,4.5,Vicarage Road,L
J Moss,Sat,0.0,2,-0.8000000000000007,-0.2999999999999998,0.3000000000000007,-1.9000000000000004,0.0999999999999998,0.1,0.0,-0.1999999999999999,0.3,0.6,-3.0,-8.0,0.4000000000000001,0.2,0.2,0.0999999999999999,2.0,1.0,-0.8999999999999999,-1.0000000000000002,-40.0,-30.0,-2.0,-10.0,-40.0,-3.0,6,4,3,4.329999999999998,-3,0,-1.5,3.75,Goodison Park,L
M Oliver,Sat,0.0,0,-4.6,-1.1,-3.3999999999999995,2.0,0.7999999999999998,0.0,0.0,0.6000000000000001,-0.1,-0.6000000000000001,1.0,12.0,0.0999999999999999,-0.0999999999999999,0.4,0.0,2.0,4.0,-0.4,0.2999999999999999,-20.0,0.0,0.0,0.0,30.0,-1.0,1,1,-2,0.0,-4,0,-0.7000000000000002,3.2,The Hawthorns,D
A Madley,Tue,0.0,1,-0.6999999999999993,0.5,0.2000000000000001,1.5999999999999996,0.5,0.0,0.5,0.0,-0.3999999999999999,-0.2999999999999998,9.0,3.0,0.6000000000000001,-0.3999999999999999,0.0,-0.4,10.0,4.0,0.3,0.3999999999999999,10.0,20.0,0.0,10.0,0.0,0.0,-1,-1,-1,-1.0,-5,0,-1.2999999999999998,3.6,St Mary's Stadium,D
A Taylor,Sat,-1.0,3,1.0999999999999996,0.3999999999999999,-0.2000000000000001,-2.5,-0.6000000000000001,-0.1,0.3999999999999999,1.0,-1.0000000000000002,-0.7999999999999998,14.0,18.0,0.3999999999999999,-0.0999999999999999,0.6,-0.3,5.0,9.0,1.4,1.5,40.0,40.0,1.0,60.0,70.0,3.0,0,1,2,1.0,-10,-1,-1.35,3.3,The Hawthorns,L
H Webb,Sun,0.0,0,-0.5,0.2000000000000001,0.1000000000000005,-0.3000000000000007,-0.9000000000000001,0.1,0.2000000000000001,1.0,-0.6000000000000001,-0.3,8.0,13.0,0.0,-0.3,0.8,-0.0999999999999999,3.0,9.0,0.3999999999999999,0.9999999999999998,20.0,40.0,1.0,0.0,20.0,-4.0,3,3,6,4.0,-2,0,-4.05,3.8,Emirates Stadium,D
M Atkinson,Thu,0.0,0,1.0,-0.0999999999999996,-0.0999999999999996,-0.3000000000000007,0.1,0.0,0.0,0.1,0.7,0.1,-7.0,0.0,-0.4,-0.3999999999999999,0.1999999999999999,-0.3,0.0,5.0,-0.8,-0.2000000000000001,-20.0,-10.0,1.0,-40.0,0.0,-6.0,5,-1,7,3.6599999999999966,-3,0,-0.75,3.6,Anfield,L
G Scott,Sat,0.0,-3,6.300000000000001,3.4,0.6000000000000005,-0.3000000000000007,-0.5,-0.1,1.2,0.1,-0.2999999999999998,-1.1,15.0,12.0,0.5,-0.3,-0.3,-0.4,8.0,1.0,1.5,1.0,60.0,30.0,0.0,30.0,40.0,0.0,3,5,1,3.0,-11,0,-10.75,6.0,Stamford Bridge,L
A Marriner,Fri,0.0,-1,2.3999999999999986,1.3000000000000005,1.5999999999999996,-0.5,0.5,-0.2,0.2999999999999999,0.1999999999999999,0.3999999999999999,-0.1,-1.0,3.0,0.0999999999999999,0.0,0.5,0.0999999999999999,1.0,4.0,0.7000000000000001,0.2,20.0,0.0,1.0,30.0,20.0,3.0,2,2,2,2.0,-2,0,-2.1500000000000004,3.4,Stadium of Light,L
J Moss,Sun,0.0,5,3.5,0.7000000000000002,-0.8999999999999999,2.6999999999999997,0.6000000000000001,-0.1,0.2,0.8,0.8,-0.3,-6.0,11.0,0.3999999999999999,0.5,0.2,-0.4,-1.0,6.0,-0.6,0.7999999999999999,-10.0,20.0,-1.0,-40.0,40.0,-1.0,-6,-5,-6,-5.670000000000002,18,1,1.15,3.4,Loftus Road,L
D Coote,Sat,-1.0,-2,2.0,1.3000000000000005,-0.4000000000000003,0.0999999999999996,-0.1999999999999999,0.1,0.7,0.3,-0.3999999999999999,-0.7999999999999999,11.0,11.0,0.5,-0.4,0.0,-0.6,9.0,6.0,1.2999999999999998,1.1,50.0,50.0,0.0,30.0,10.0,-1.0,2,4,5,3.6700000000000017,-8,0,-4.14,3.8,Emirates Stadium,L
M Atkinson,Sun,0.0,1,-4.899999999999999,-2.1,-3.1000000000000005,2.6999999999999997,0.6000000000000001,0.0,-1.2000000000000002,-0.7,1.1,1.2999999999999998,-23.0,-20.0,-0.7,0.3999999999999999,-0.2,0.6000000000000001,-11.0,-8.0,-1.2,-0.8,-30.0,-20.0,-4.0,-60.0,-40.0,-12.0,-10,-9,-12,-10.329999999999998,18,1,15.8,7.5,Cardiff City Stadium,L
M Atkinson,Sat,0.0,0,0.9000000000000004,0.5999999999999996,0.5,-1.200000000000001,0.1999999999999999,-0.1,0.1999999999999999,0.3,-1.4,-1.2999999999999998,16.0,16.0,0.2,-0.7000000000000001,0.2,-0.5,9.0,7.0,1.0,0.8,30.0,30.0,1.0,40.0,20.0,1.0,3,0,0,1.0,-13,-1,-2.0,3.6,St. James Park,D
A Taylor,Sat,1.0,1,-3.700000000000001,-1.1,-1.5,-3.4000000000000004,-0.3,0.0,0.2,-0.3,2.1,1.6,-19.0,-19.0,-0.2,1.4,0.0999999999999999,0.7,-16.0,-6.0,-0.4,-0.1999999999999999,0.0,0.0,0.0,-40.0,-20.0,-1.0,-2,-2,-3,-2.3299999999999983,-1,0,1.0,3.2,The Hawthorns,D
A Marriner,Sat,0.0,-3,1.6999999999999993,2.2,1.5999999999999996,-1.5999999999999996,-0.5999999999999999,0.0,1.8000000000000005,2.5,-0.8,-0.9000000000000001,26.0,34.0,0.9,-0.1,1.4,-0.0999999999999999,10.0,15.0,1.7,2.0,60.0,70.0,0.0,50.0,60.0,0.0,7,11,8,8.670000000000002,-10,0,-19.86,10.0,Etihad Stadium,L
M Jones,Sat,0.0,4,0.4000000000000003,0.0,-2.6,2.3999999999999986,0.7000000000000002,0.0,0.7,0.2,0.1999999999999999,-0.3,5.0,5.0,0.3999999999999999,0.2,-0.3999999999999999,-0.2999999999999999,2.0,-1.0,0.0,0.1,10.0,10.0,0.0,-20.0,-10.0,0.0,0,-1,-4,-1.6700000000000017,10,1,-0.8700000000000001,3.4,Loftus Road,D
J Moss,Sat,0.0,-1,4.1,1.7999999999999998,0.3999999999999994,-4.199999999999999,-0.5,0.1,-0.3,0.9000000000000001,-0.3,0.1,0.0,8.0,-0.1999999999999999,0.2999999999999999,0.5,0.0,-5.0,5.0,0.1999999999999999,0.5999999999999999,0.0,20.0,0.0,20.0,20.0,2.0,7,7,5,6.340000000000003,-9,0,-6.55,4.75,Anfield,L
L Mason,Sat,0.0,-1,2.6,0.5,1.7000000000000002,-1.0,1.3000000000000005,0.0,-0.1999999999999999,0.3999999999999999,0.1,-0.5999999999999999,-3.0,10.0,0.0,0.3,0.3999999999999999,0.1999999999999999,-3.0,2.0,0.1999999999999999,0.5,10.0,30.0,0.0,0.0,-10.0,0.0,7,8,6,7.0,-5,0,-4.4,4.2,White Hart Lane,D
M Dean,Mon,0.0,1,-5.9,-2.2,-0.5,3.3000000000000007,1.4,0.1,-1.2999999999999998,-0.3,0.5,-0.8,-18.0,5.0,-0.8999999999999999,0.4,-0.2,-0.1999999999999999,-13.0,0.0,-1.1,0.4000000000000001,-40.0,10.0,0.0,-30.0,20.0,-1.0,1,-1,1,0.3400000000000034,3,0,2.25,3.6,Goodison Park,L
K Friend,Sat,0.0,0,-7.000000000000002,-2.8999999999999995,-1.7000000000000002,-1.4000000000000004,-0.0999999999999998,0.0,-2.2,-0.1999999999999999,1.0,0.7,-32.0,-9.0,-1.2000000000000002,0.5,-0.0999999999999999,0.5,-17.0,-6.0,-1.3000000000000005,-0.5,-40.0,-10.0,-1.0,-50.0,-30.0,-5.0,-5,-8,-7,-6.670000000000002,10,0,8.14,5.25,Craven Cottage,L
C Kavanagh,Fri,0.0,0,3.1999999999999997,1.1000000000000003,0.2000000000000001,-1.9000000000000004,-0.5999999999999999,0.1,0.5,0.6000000000000001,0.3,-0.3,2.0,9.0,0.3,0.0,0.1999999999999999,0.0,3.0,2.0,0.2000000000000001,0.8,10.0,40.0,4.0,0.0,0.0,4.0,2,3,-1,1.3400000000000034,-1,0,-4.09,4.0,King Power Stadium,L
M Jones,Sat,0.0,0,0.4000000000000003,0.5999999999999996,-3.2,0.0999999999999996,-0.5999999999999999,0.1,-0.1,0.5000000000000001,0.1,0.7,-2.0,-2.0,-0.2,0.0999999999999999,0.3999999999999999,0.2,-3.0,2.0,0.3999999999999999,0.3999999999999999,20.0,20.0,1.0,0.0,0.0,0.0,6,4,3,4.329999999999998,2,0,-0.8000000000000003,3.4,St. James Park,D
S Hooper,Mon,0.0,-1,-2.799999999999999,-2.0,-0.7999999999999998,-1.4000000000000004,-0.8999999999999999,-0.1,-0.7000000000000001,-0.1999999999999999,0.0,-0.4000000000000001,-7.0,2.0,0.0,0.1999999999999999,-0.2,0.0999999999999999,-2.0,-3.0,-0.1999999999999999,0.0999999999999999,-10.0,0.0,0.0,0.0,10.0,1.0,-1,-2,0,-1.0,4,0,-2.43,3.4,Falmer Stadium,D
M Atkinson,Sun,0.0,-2,-10.1,-6.0,-4.1,2.1999999999999997,1.2000000000000002,0.0,-1.6,-0.5,1.5,0.9000000000000001,-31.0,-14.0,-1.0,0.8,-0.1999999999999999,0.7,-18.0,-9.0,-2.0,-1.2000000000000002,-80.0,-50.0,-7.0,-40.0,-20.0,-7.0,-11,-11,-8,-10.0,11,0,11.82,7.5,St. James Park,L
M Clattenburg,Sat,0.0,-3,1.1999999999999993,1.5,-2.3,-2.1999999999999997,-0.8000000000000003,-0.1,0.0,0.1,-0.0999999999999999,-0.8,1.0,9.0,0.2999999999999999,0.2,0.1,-0.4,1.0,5.0,-0.2999999999999998,0.8999999999999999,-10.0,40.0,2.0,-10.0,10.0,2.0,0,-1,-3,-1.3400000000000034,2,0,-1.4500000000000002,3.5,Stamford Bridge,D
M Oliver,Sat,0.0,0,4.199999999999999,1.9,4.200000000000001,-0.3000000000000007,0.9000000000000001,-0.1,0.1999999999999999,1.2000000000000002,0.0999999999999998,-0.1999999999999999,1.0,14.0,0.4999999999999999,0.0,0.7,0.0,5.0,7.0,0.4000000000000001,1.1,20.0,40.0,0.0,0.0,30.0,-4.0,2,1,9,4.0,-2,0,-3.0,3.75,Emirates Stadium,D
M Oliver,Mon,-1.0,-1,-1.3000000000000007,0.2999999999999998,1.2999999999999998,-3.5,-0.5,-0.1,0.8,0.8,0.5,-1.2999999999999998,3.0,21.0,0.4999999999999999,0.4999999999999999,0.6000000000000001,-0.2999999999999999,0.0,9.0,0.5,1.3,20.0,40.0,0.0,10.0,50.0,2.0,-2,0,0,-0.6700000000000017,-2,0,-2.0,3.6,London Stadium,D
M Oliver,Fri,0.0,2,-3.5,-2.2,-0.5,0.4000000000000003,0.2000000000000001,0.0,-1.6,-0.5,0.2999999999999998,0.0999999999999999,-19.0,-6.0,-0.8999999999999999,0.0,-0.2,0.1999999999999999,-9.0,-4.0,-1.6,-0.5,-60.0,-10.0,-3.0,-40.0,-30.0,-2.0,-7,-8,-5,-6.670000000000002,4,0,8.64,5.25,The Hawthorns,L
M Oliver,Mon,0.0,0,-4.199999999999999,-2.7,-2.0,0.5,0.0,-0.1,-0.8999999999999999,-0.1,0.7000000000000001,0.1999999999999999,-16.0,-3.0,0.0,0.3999999999999999,0.4,0.2,-4.0,2.0,-1.4,-0.5,-50.0,-10.0,-1.0,-40.0,-30.0,-3.0,-6,-2,0,-2.6700000000000017,2,0,1.25,3.4,The Hawthorns,D
L Mason,Sat,1.0,1,-0.5,-0.5,1.2999999999999998,0.8000000000000007,0.5,0.0,0.0,0.4,0.9000000000000001,1.0,-9.0,-6.0,-0.1999999999999999,-0.1999999999999999,0.0,0.1999999999999999,0.0,-2.0,-0.1999999999999999,0.3999999999999999,-10.0,20.0,0.0,0.0,0.0,0.0,7,6,10,7.670000000000002,-10,-1,-1.1,3.4,Craven Cottage,D
C Pawson,Sat,0.0,2,1.5,-0.2000000000000001,1.7999999999999998,-0.1000000000000014,0.3,0.1,0.3999999999999999,-0.3999999999999999,-0.1999999999999999,-0.5,6.0,1.0,0.5,-0.4,-0.0999999999999999,-0.5,9.0,4.0,0.0,-0.1999999999999999,0.0,-10.0,1.0,0.0,0.0,1.0,-1,0,-3,-1.3299999999999983,-2,0,-1.65,3.5,Selhurst Park,D
D Coote,Wed,-2.0,0,3.6999999999999993,1.0,0.7000000000000002,-1.1999999999999993,-0.4000000000000001,-0.1,0.1999999999999999,0.5,-1.2,-1.1,14.0,16.0,-0.3,-0.6,0.1999999999999999,-0.6000000000000001,3.0,8.0,1.0,1.3000000000000005,40.0,50.0,0.0,20.0,30.0,-1.0,4,2,7,4.329999999999998,-8,0,-3.9,4.0,Tottenham Hotspur Stadium,L
C Pawson,Wed,0.0,1,-2.799999999999999,-2.1,-3.0,3.1999999999999997,0.8,0.0,-0.6000000000000001,-0.3,0.5999999999999999,0.5999999999999999,-12.0,-9.0,-0.6000000000000001,0.0999999999999999,-0.8999999999999999,0.3999999999999999,-7.0,-13.0,-0.8,-0.1999999999999999,-30.0,-10.0,-1.0,-20.0,0.0,-1.0,-4,-8,-7,-6.340000000000003,7,0,8.7,6.25,Goodison Park,L
M Dean,Sat,-1.0,0,-1.200000000000001,-0.5999999999999996,-0.6000000000000005,3.5,1.2999999999999998,0.2,-0.7999999999999999,-1.0,-0.3,0.1999999999999999,-5.0,-12.0,0.0,0.0,-0.0999999999999999,0.2,0.0,-3.0,-1.1,-1.4,-50.0,-50.0,-1.0,-10.0,-40.0,-1.0,-3,-3,-4,-3.3299999999999983,7,1,1.5500000000000005,3.5,Craven Cottage,D
C Kavanagh,Sat,0.0,1,1.8999999999999984,2.3,1.2999999999999998,0.6000000000000014,0.1999999999999999,-0.1,-0.2999999999999998,0.1999999999999999,-0.7,-1.3,4.0,15.0,0.0,-0.5,0.1999999999999999,-0.3999999999999999,5.0,6.0,0.0,1.0,0.0,30.0,-1.0,0.0,40.0,-1.0,-1,-3,-3,-2.3400000000000034,4,1,-1.2999999999999998,3.5,St. James Park,L
J Moss,Sat,-1.0,0,0.0,-0.7999999999999998,1.5999999999999996,-2.1999999999999997,-0.3,0.1,0.0999999999999999,0.5,0.3,0.0,-2.0,5.0,-0.3999999999999999,0.6000000000000001,0.3,0.0999999999999999,-10.0,2.0,-0.3,0.2,-10.0,10.0,0.0,-10.0,0.0,-1.0,-4,-3,-2,-3.0,5,1,-1.5499999999999998,3.3,King Power Stadium,D
M Salisbury,Sat,0.0,0,1.200000000000001,0.0999999999999996,-1.7000000000000002,1.0999999999999996,-0.5,-0.1,0.6000000000000001,0.1999999999999999,-0.3,-0.3999999999999999,9.0,6.0,0.3,-0.1,-0.3999999999999999,-0.1999999999999999,4.0,-2.0,0.5,0.4,0.0,0.0,-1.0,50.0,40.0,6.0,-3,1,-3,-1.6599999999999966,3,0,-1.0999999999999996,3.4,Selhurst Park,L
