Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2017-02-12,16:00 (00:00),Premier League,Matchweek 25,Sun,Home,W,2,0,Leicester City,49,20391,Jack Cork,4-3-3,Jonathan Moss,Match Report,
2017-02-25,15:00 (23:00),Premier League,Matchweek 26,Sat,Away,L,1,3,Chelsea,34,41612,Jack Cork,4-3-3,Niel Swarbrick,Match Report,
2017-03-04,15:00 (23:00),Premier League,Matchweek 27,Sat,Home,W,3,2,Burnley,71,20679,Jack Cork,4-3-3,Anthony Taylor,Match Report,
2017-03-11,15:00 (23:00),Premier League,Matchweek 28,Sat,Away,L,1,2,Hull City,50,19195,Jack Cork,4-3-3,Andre Marriner,Match Report,
2017-03-18,17:30 (01:30),Premier League,Matchweek 29,Sat,Away,L,0,2,Bournemouth,52,11240,Jack Cork,4-1-4-1,Mike Dean,Match Report,
2017-04-02,13:30 (20:30),Premier League,Matchweek 30,Sun,Home,D,0,0,Middlesbrough,55,20354,Jack Cork,4-3-3,Robert Madley,Match Report,
2017-04-05,19:45 (02:45),Premier League,Matchweek 31,Wed,Home,L,1,3,Tottenham,28,20855,Jack Cork,4-3-3,Jonathan Moss,Match Report,
2017-04-08,15:00 (22:00),Premier League,Matchweek 32,Sat,Away,L,0,1,West Ham,54,56973,Jack Cork,4-3-3,Kevin Friend,Match Report,
2017-04-15,15:00 (22:00),Premier League,Matchweek 33,Sat,Away,L,0,1,Watford,47,20272,Gylfi Sigurðsson,4-3-3,Lee Mason,Match Report,
2017-04-22,15:00 (22:00),Premier League,Matchweek 34,Sat,Home,W,2,0,Stoke City,46,20566,Leon Britton,4-3-3,Michael Oliver,Match Report,
2017-04-30,12:00 (19:00),Premier League,Matchweek 35,Sun,Away,D,1,1,Manchester Utd,45,75271,Leon Britton,4-3-1-2,Niel Swarbrick,Match Report,
2017-05-06,17:30 (00:30),Premier League,Matchweek 36,Sat,Home,W,1,0,Everton,38,20827,Leon Britton,4-3-1-2,Martin Atkinson,Match Report,
2017-05-13,15:00 (22:00),Premier League,Matchweek 37,Sat,Away,W,2,0,Sunderland,47,38781,Leon Britton,4-3-1-2,Andre Marriner,Match Report,
2017-05-21,15:00 (22:00),Premier League,Matchweek 38,Sun,Home,W,2,1,West Brom,66,20889,Leon Britton,4-3-3,Mike Dean,Match Report,
