Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2016-10-02,14:15 (21:15),Premier League,Matchweek 7,Sun,Away,L,0,2,Tottenham,58,31793,Pablo Zabaleta,4-2-3-1,Andre Marriner,Match Report,
2016-10-15,15:00 (22:00),Premier League,Matchweek 8,Sat,Home,D,1,1,Everton,73,54512,David Silva,3-4-3,Michael Oliver,Match Report,
2016-10-19,20:45 (02:45),Champions Lg,Group stage,Wed,Away,L,0,4,es Barcelona,47,96290,Pablo Zabaleta,4-2-3-1,Milorad Mažić,Match Report,
2016-10-23,13:30 (20:30),Premier League,Matchweek 9,Sun,Home,D,1,1,Southampton,65,53731,Vincent Kompany,3-4-3,Mark Clattenburg,Match Report,
2016-10-26,20:00 (03:00),EFL Cup,Fourth round,Wed,Away,L,0,1,Manchester Utd,52,75196,Vincent Kompany,4-4-1-1,Mike Dean,Match Report,
2016-10-29,15:00 (22:00),Premier League,Matchweek 10,Sat,Away,W,4,0,West Brom,70,22470,David Silva,4-2-3-1,Lee Mason,Match Report,
2016-11-01,19:45 (03:45),Champions Lg,Group stage,Tue,Home,W,3,1,es Barcelona,35,53340,Pablo Zabaleta,4-1-4-1,Viktor Kassai,Match Report,
2016-11-05,15:00 (23:00),Premier League,Matchweek 11,Sat,Home,D,1,1,Middlesbrough,71,54294,Pablo Zabaleta,4-1-4-1,Kevin Friend,Match Report,
2016-11-19,15:00 (23:00),Premier League,Matchweek 12,Sat,Away,W,2,1,Crystal Palace,62,25529,Vincent Kompany,4-2-3-1,Robert Madley,Match Report,
2016-11-23,20:45 (03:45),Champions Lg,Group stage,Wed,Away,D,1,1,de M'Gladbach,69,45921,David Silva,3-5-1-1,Cüneyt Çakιr,Match Report,
2016-11-26,12:30 (20:30),Premier League,Matchweek 13,Sat,Away,W,2,1,Burnley,67,21794,Fernandinho,4-2-3-1,Andre Marriner,Match Report,
2016-12-03,12:30 (20:30),Premier League,Matchweek 14,Sat,Home,L,1,3,Chelsea,61,54457,David Silva,3-4-3,Anthony Taylor,Match Report,
2016-12-06,19:45 (03:45),Champions Lg,Group stage,Tue,Home,D,1,1,sct Celtic,58,51297,Pablo Zabaleta,3-5-2,Slavko Vinčić,Match Report,
2016-12-10,17:30 (01:30),Premier League,Matchweek 15,Sat,Away,L,2,4,Leicester City,78,31966,Pablo Zabaleta,3-4-3◆,Michael Oliver,Match Report,
2016-12-14,20:00 (04:00),Premier League,Matchweek 16,Wed,Home,W,2,0,Watford,63,51527,Pablo Zabaleta,4-2-3-1,Kevin Friend,Match Report,
2016-12-18,16:00 (00:00),Premier League,Matchweek 17,Sun,Home,W,2,1,Arsenal,61,54409,Pablo Zabaleta,4-1-4-1,Martin Atkinson,Match Report,
2016-12-26,17:15 (01:15),Premier League,Matchweek 18,Mon,Away,W,3,0,Hull City,67,23134,David Silva,4-2-3-1,Robert Madley,Match Report,
2016-12-31,17:30 (01:30),Premier League,Matchweek 19,Sat,Away,L,0,1,Liverpool,57,53120,Pablo Zabaleta,4-2-3-1,Craig Pawson,Match Report,
2017-01-02,15:00 (23:00),Premier League,Matchweek 20,Mon,Home,W,2,1,Burnley,55,54463,Fernandinho,4-2-3-1,Lee Mason,Match Report,
2017-01-06,19:55 (03:55),FA Cup,Third round,Fri,Away,W,5,0,West Ham,,56975,,,Michael Oliver,Match Report,
2017-01-15,13:30 (21:30),Premier League,Matchweek 21,Sun,Away,L,0,4,Everton,71,39588,Pablo Zabaleta,4-1-2-1-2◆,Mark Clattenburg,Match Report,
2017-01-21,17:30 (01:30),Premier League,Matchweek 22,Sat,Home,D,2,2,Tottenham,55,54402,Pablo Zabaleta,4-1-4-1,Andre Marriner,Match Report,
2017-01-28,15:00 (23:00),FA Cup,Fourth round,Sat,Away,W,3,0,Crystal Palace,,13979,,,Mike Jones,Match Report,
2017-02-01,19:45 (03:45),Premier League,Matchweek 23,Wed,Away,W,4,0,West Ham,70,56980,David Silva,4-1-4-1,Kevin Friend,Match Report,
2017-02-05,13:30 (21:30),Premier League,Matchweek 24,Sun,Home,W,2,1,Swansea City,69,54065,David Silva,4-3-3,Mike Dean,Match Report,
2017-02-13,20:00 (04:00),Premier League,Matchweek 25,Mon,Away,W,2,0,Bournemouth,62,11129,David Silva,4-3-3,Niel Swarbrick,Match Report,
2017-02-18,15:00 (23:00),FA Cup,Fifth round,Sat,Away,D,0,0,Huddersfield,,24129,,,Andy Taylor,Match Report,
2017-02-21,19:45 (03:45),Champions Lg,Round of 16,Tue,Home,W,5,3,fr Monaco,67,53351,David Silva,4-1-4-1,Antonio Matéu Lahoz,Match Report,Leg 1 of 2
2017-03-01,19:45 (03:45),FA Cup,Fifth round,Wed,Home,W,5,1,Huddersfield,,42425,,,Paul Tierney,Match Report,
2017-03-05,16:00 (00:00),Premier League,Matchweek 27,Sun,Away,W,2,0,Sunderland,71,41107,David Silva,4-3-3,Martin Atkinson,Match Report,
2017-03-08,20:00 (04:00),Premier League,Matchweek 28,Wed,Home,D,0,0,Stoke City,65,52625,Sergio Agüero,4-1-4-1,Niel Swarbrick,Match Report,
2017-03-11,12:15 (20:15),FA Cup,Quarter-finals,Sat,Away,W,2,0,Middlesbrough,,32228,,,Mike Dean,Match Report,
2017-03-15,20:45 (03:45),Champions Lg,Round of 16,Wed,Away,L,1,3,fr Monaco,59,15700,David Silva,4-1-4-1,Gianluca Rocchi,Match Report,Leg 2 of 2; Monaco won
2017-03-19,16:30 (00:30),Premier League,Matchweek 29,Sun,Home,D,1,1,Liverpool,60,54449,David Silva,4-1-4-1,Michael Oliver,Match Report,
2017-04-02,16:00 (23:00),Premier League,Matchweek 30,Sun,Away,D,2,2,Arsenal,56,60001,David Silva,4-2-3-1,Andre Marriner,Match Report,
2017-04-05,20:00 (03:00),Premier League,Matchweek 31,Wed,Away,L,1,2,Chelsea,61,41528,Vincent Kompany,4-2-3-1,Mike Dean,Match Report,
2017-04-08,15:00 (22:00),Premier League,Matchweek 32,Sat,Home,W,3,1,Hull City,68,54393,David Silva,4-2-3-1,Jonathan Moss,Match Report,
2017-04-15,17:30 (00:30),Premier League,Matchweek 33,Sat,Away,W,3,0,Southampton,59,31850,Vincent Kompany,4-2-3-1,Niel Swarbrick,Match Report,
2017-04-23,15:00 (22:00),FA Cup,Semi-finals,Sun,Away,L,1,2,Arsenal,,85725,,,Craig Pawson,Match Report,Required Extra Time
2017-04-27,20:00 (03:00),Premier League,Matchweek 26,Thu,Home,D,0,0,Manchester Utd,69,54176,Vincent Kompany,4-2-3-1,Martin Atkinson,Match Report,
2017-04-30,14:05 (21:05),Premier League,Matchweek 35,Sun,Away,D,2,2,Middlesbrough,68,29763,Vincent Kompany,3-4-1-2,Kevin Friend,Match Report,
2017-05-06,12:30 (19:30),Premier League,Matchweek 36,Sat,Home,W,5,0,Crystal Palace,69,54119,Vincent Kompany,4-1-4-1,Michael Oliver,Match Report,
2017-05-13,12:30 (19:30),Premier League,Matchweek 37,Sat,Home,W,2,1,Leicester City,66,54407,Vincent Kompany,4-1-4-1,Robert Madley,Match Report,
2017-05-16,20:00 (03:00),Premier League,Matchweek 34,Tue,Home,W,3,1,West Brom,71,53624,Vincent Kompany,4-1-4-1,Craig Pawson,Match Report,
2017-05-21,15:00 (22:00),Premier League,Matchweek 38,Sun,Away,W,5,0,Watford,67,20829,Vincent Kompany,4-2-3-1,Jonathan Moss,Match Report,
