Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2015-03-04,19:45 (03:45),Premier League,Matchweek 28,Wed,Away,L,0,2,Stoke City,56,26431,,4-3-3,Mark Clattenburg,Match Report,
2015-03-12,20:05 (04:05),Europa Lg,Round of 16,Thu,Home,W,2,1,ua Dynamo Kyiv,56,26150,,4-2-3-1,Carlos Velasco,Match Report,Leg 1 of 2
2015-03-15,16:00 (00:00),Premier League,Matchweek 29,Sun,Home,W,3,0,Newcastle Utd,54,38806,,4-4-2,Martin Atkinson,Match Report,
2015-03-19,20:00 (02:00),Europa Lg,Round of 16,Thu,Away,L,2,5,ua Dynamo Kyiv,46,67553,,4-2-3-1,Deniz Aytekin,Match Report,Leg 2 of 2; Dynamo Kyiv won
2015-03-22,16:00 (00:00),Premier League,Matchweek 30,Sun,Away,W,2,1,QPR,48,17706,,4-4-2,Jonathan Moss,Match Report,
2015-04-04,15:00 (22:00),Premier League,Matchweek 31,Sat,Home,W,1,0,Southampton,45,39390,,4-2-3-1,Lee Mason,Match Report,
2015-04-11,12:45 (19:45),Premier League,Matchweek 32,Sat,Away,D,1,1,Swansea City,49,20468,,4-1-4-1,Michael Oliver,Match Report,
2015-04-18,15:00 (22:00),Premier League,Matchweek 33,Sat,Home,W,1,0,Burnley,66,39496,,4-1-4-1,Mike Jones,Match Report,
2015-04-26,13:30 (20:30),Premier League,Matchweek 34,Sun,Home,W,3,0,Manchester Utd,35,39497,,4-1-4-1,Andre Marriner,Match Report,
2015-05-02,15:00 (22:00),Premier League,Matchweek 35,Sat,Away,L,2,3,Aston Villa,50,37859,,4-2-3-1,Mark Clattenburg,Match Report,
2015-05-09,12:45 (19:45),Premier League,Matchweek 36,Sat,Home,L,0,2,Sunderland,73,38246,,4-2-3-1,Lee Probert,Match Report,
2015-05-16,15:00 (22:00),Premier League,Matchweek 37,Sat,Away,W,2,1,West Ham,55,34977,,4-2-3-1,Kevin Friend,Match Report,
2015-05-24,15:00 (22:00),Premier League,Matchweek 38,Sun,Home,L,0,1,Tottenham,40,39365,,4-2-3-1,Jonathan Moss,Match Report,
