Referee,Day Of Week,Round,Days,Shots,ShotsOT,Corners,Fouls,YCards,RCards,GoalsScored,GoalsScoredHA,GoalsConceded,GoalsConcededHA,GoalsDiff,GoalsDiffHA,HTGoalsScored,HTGoalsConceded,HTGoalsScoredHA,HTGoalsConcededHA,HTGoalsDiff,HTGoalsDiffHA,Points,PointsHA,WinPercent,WinPercentHA,WinStreak,UnbPercent,UnbPercentHA,UnbStreak,Def,Mid,Att,Ovr,WinnerOdd,DrawOdd,Venue,Result
H Webb,Sat,32,0,-4.9,-4.000000000000001,-4.1,2.3000000000000007,0.7999999999999998,0.0,-0.7,-0.0999999999999998,0.2999999999999998,0.0,-10.0,-1.0,-0.1,0.0,-0.0999999999999999,-0.0999999999999999,-1.0,0.0,-0.7999999999999998,0.1999999999999999,-30.0,10.0,-2.0,-20.0,0.0,-2.0,-9,-5,-7,-7.0,2.1499999999999995,3.7,The Hawthorns,L
C Kavanagh,Sat,1,0,1.1999999999999993,-0.9000000000000004,-1.0999999999999996,-1.200000000000001,-0.3999999999999999,-0.2,-0.8,0.1,0.6000000000000001,0.5,-14.0,-4.0,-0.9000000000000001,0.4,-0.2,0.6000000000000001,-13.0,-8.0,-0.7000000000000001,0.1999999999999999,-20.0,20.0,-1.0,-30.0,-20.0,-1.0,-7,-9,-9,-8.329999999999998,4.47,4.33,Craven Cottage,L
M Atkinson,Sat,36,-2,1.4000000000000004,0.6999999999999997,0.6000000000000005,0.7000000000000011,0.0999999999999998,0.0,0.8,0.3,0.3999999999999999,-0.5999999999999999,4.0,9.0,0.5,0.2,0.5,-0.6,3.0,11.0,0.6000000000000001,1.0,20.0,40.0,0.0,20.0,20.0,0.0,2,2,2,2.0,-2.55,3.5,Hull City Stadium,L
M Oliver,Sun,10,-3,-2.1,0.0,0.0,-1.5999999999999996,0.1999999999999999,0.1,0.2999999999999999,0.8,0.0,0.0999999999999998,3.0,7.0,0.1999999999999999,0.0,0.8,0.0,2.0,8.0,0.2000000000000001,0.6000000000000001,10.0,20.0,0.0,0.0,20.0,0.0,0,-1,5,1.3299999999999983,-1.7000000000000002,3.4,Emirates Stadium,L
J Moss,Sat,2,2,-2.0,-1.0999999999999996,-1.5999999999999996,3.1,0.1,0.0,-0.6000000000000001,-0.7999999999999998,0.6000000000000001,0.5,-12.0,-13.0,-0.3,0.5,-0.8,0.0999999999999999,-8.0,-9.0,-0.4,-1.0,-10.0,-40.0,-1.0,-20.0,-20.0,-1.0,-8,-8,-4,-6.670000000000002,3.77,3.8,Vicarage Road,L
D England,Tue,22,0,1.200000000000001,0.0,1.6999999999999995,0.4000000000000003,0.7,0.0,-0.1,0.0,-0.1999999999999999,-0.1,1.0,1.0,-0.3,-0.2,-0.1,0.0,-1.0,-1.0,-0.5,0.0,-10.0,0.0,0.0,-30.0,0.0,0.0,0,0,0,0.0,0.1999999999999997,3.2,St. James Park,L
A Marriner,Sun,29,1,-5.600000000000001,-2.0,-1.5,2.1999999999999997,0.7,0.0,-1.3,-0.8999999999999999,0.7000000000000002,0.0,-20.0,-9.0,-0.3999999999999999,0.5,0.1,-0.1999999999999999,-9.0,3.0,-1.4,-0.8,-50.0,-30.0,-2.0,-40.0,-20.0,-2.0,-3,-3,-4,-3.3299999999999983,1.6999999999999995,3.5,Selhurst Park,L
M Dean,Mon,24,0,1.6000000000000014,0.5,-0.0999999999999996,-1.1999999999999993,0.5,0.0,1.2000000000000002,2.0,0.4999999999999999,-0.3,7.0,23.0,0.3999999999999999,0.0999999999999999,1.2000000000000002,0.0,3.0,12.0,0.5,1.3,20.0,50.0,8.0,10.0,30.0,4.0,-1,3,3,1.6700000000000017,-2.65,3.8,Etihad Stadium,L
M Clattenburg,Sun,3,1,-1.6999999999999993,0.0,-1.0999999999999996,1.200000000000001,-0.3999999999999999,-0.1,-0.0999999999999998,-0.7,0.3999999999999999,-0.1999999999999999,-5.0,-5.0,-0.0999999999999999,0.5000000000000001,-0.4,0.0,-6.0,-4.0,-0.6000000000000001,-0.2999999999999998,-20.0,-10.0,0.0,-20.0,-10.0,1.0,-10,-8,-9,-9.0,4.88,4.0,The Hawthorns,L
J Moss,Sat,29,0,-2.1,-0.4000000000000003,-1.7999999999999998,1.9000000000000004,0.8999999999999999,-0.2,-0.1999999999999999,-0.6000000000000001,0.5,0.0,-7.0,-6.0,0.3,0.4000000000000001,-0.7,0.1,-1.0,-8.0,-0.7999999999999999,-0.6000000000000001,-40.0,-30.0,-1.0,0.0,0.0,-1.0,-11,-7,-12,-10.0,3.17,3.6,The Hawthorns,L
J Brooks,Sat,27,0,1.0,0.5,0.3999999999999994,-0.8000000000000007,-0.7999999999999998,0.0,-0.0999999999999998,-0.0999999999999999,-0.1999999999999999,0.0999999999999998,1.0,-2.0,-0.3,-0.1999999999999999,0.0,0.0999999999999999,-1.0,-1.0,0.1999999999999999,-0.0999999999999998,0.0,-20.0,0.0,20.0,30.0,0.0,-2,-1,-2,-1.6700000000000017,-1.2999999999999998,3.3,Falmer Stadium,L
A Taylor,Sat,23,0,-1.0,-2.1999999999999997,-0.6000000000000005,0.5999999999999996,0.3,0.1,-0.0999999999999998,0.3,0.5999999999999999,0.3,-7.0,0.0,-0.3999999999999999,0.0,0.0,0.0999999999999999,-4.0,-1.0,-0.5,0.0,-20.0,0.0,-1.0,-10.0,0.0,0.0,0,-5,-5,-3.3299999999999983,-1.65,3.4,DW Stadium,L
C Kavanagh,Sat,15,0,-8.0,-3.7,-2.1,0.4000000000000003,0.1999999999999999,0.0,-2.4,-2.6,-0.2,0.3,-22.0,-29.0,-1.2999999999999998,-0.1,-1.2000000000000002,0.5,-12.0,-17.0,-0.3,-1.2,-10.0,-40.0,-3.0,-10.0,-40.0,0.0,-8,-2,-8,-6.0,6.6,4.75,Molineux Stadium,L
A Taylor,Sat,9,0,-8.5,-2.8000000000000007,-2.6999999999999997,2.0,0.1,0.0,-1.6,-1.2000000000000002,0.3,0.5,-19.0,-17.0,-0.9000000000000001,0.0,-0.6,-0.0999999999999999,-9.0,-5.0,-0.2000000000000001,-1.2000000000000002,-10.0,-50.0,2.0,0.0,-20.0,3.0,-7,-9,-11,-9.0,10.78,7.0,Selhurst Park,L
M Halsey,Sun,37,1,-7.300000000000001,-5.1000000000000005,-2.0,2.5,0.4000000000000001,0.2,-1.2999999999999998,-1.0000000000000002,0.7,0.3,-20.0,-13.0,-0.2,0.1999999999999999,-0.5,-0.0999999999999999,-4.0,-4.0,-0.7999999999999998,-0.3999999999999999,-20.0,-10.0,0.0,-40.0,-20.0,-6.0,-4,-3,-1,-2.6599999999999966,1.85,3.6,Craven Cottage,L
N Swarbrick,Sat,16,0,2.8000000000000007,0.7000000000000002,0.3000000000000007,1.6999999999999993,0.4,0.0,-0.5,0.2999999999999998,0.7,-0.3999999999999999,-12.0,7.0,-0.5,0.3,-0.0999999999999999,-0.1999999999999999,-8.0,1.0,-1.0,0.7,-30.0,30.0,-2.0,-40.0,10.0,-3.0,-1,-6,-4,-3.6700000000000017,-0.27,3.29,St. James Park,L
P Tierney,Sat,4,-3,-4.800000000000001,-1.6000000000000003,-0.0999999999999996,1.0,0.1999999999999999,0.2,-0.4000000000000001,0.0,1.6,0.0,-20.0,0.0,-0.3,0.6000000000000001,-0.0999999999999999,-0.0999999999999999,-9.0,0.0,-1.1,-0.0999999999999998,-30.0,-10.0,-2.0,-50.0,10.0,-2.0,-4,-2,-6,-4.0,6.0600000000000005,5.0,King Power Stadium,L
M Oliver,Fri,37,2,-3.5,-2.2,-0.5,0.4000000000000003,0.2000000000000001,0.0,-1.6,-0.5,0.2999999999999998,0.0999999999999999,-19.0,-6.0,-0.8999999999999999,0.0,-0.2,0.1999999999999999,-9.0,-4.0,-1.6,-0.5,-60.0,-10.0,-3.0,-40.0,-30.0,-2.0,-7,-8,-5,-6.670000000000002,8.64,5.25,The Hawthorns,L
A Marriner,Fri,18,-1,2.3999999999999986,1.3000000000000005,1.5999999999999996,-0.5,0.5,-0.2,0.2999999999999999,0.1999999999999999,0.3999999999999999,-0.1,-1.0,3.0,0.0999999999999999,0.0,0.5,0.0999999999999999,1.0,4.0,0.7000000000000001,0.2,20.0,0.0,1.0,30.0,20.0,3.0,2,2,2,2.0,-2.1500000000000004,3.4,Stadium of Light,L
P Dowd,Sat,19,0,0.5,-0.5,-1.1000000000000003,-1.700000000000001,-0.3999999999999999,-0.1,-1.0,-1.1,0.6000000000000001,-0.8999999999999999,-16.0,-2.0,-1.0,0.6,-1.1,-0.4,-16.0,-7.0,-0.8,-0.3,-30.0,-10.0,-3.0,-20.0,-10.0,-3.0,-9,-8,-14,-10.329999999999998,4.93,4.2,Carrow Road,L
M Oliver,Sat,13,0,0.9000000000000004,1.2999999999999998,0.5,0.5,-0.8,-0.1,0.0,0.7999999999999999,0.0,0.0,0.0,8.0,-0.5,0.0999999999999999,0.0,0.0,-6.0,0.0,0.1999999999999999,1.1,10.0,40.0,0.0,0.0,30.0,-2.0,-5,-4,-3,-4.0,2.5,4.33,London Stadium,L
M Jones,Sun,21,0,-4.300000000000001,-1.4000000000000004,-1.5,1.8000000000000007,-0.5,0.1,-1.4,-0.1999999999999999,-0.2999999999999999,-0.7,-11.0,5.0,-0.5999999999999999,-0.3,0.0,-0.1,-3.0,1.0,-0.6000000000000001,0.4000000000000001,-20.0,10.0,-5.0,-20.0,20.0,-9.0,-3,-6,-4,-4.340000000000003,3.55,4.0,St. James Park,L
A Marriner,Sat,21,1,-3.1999999999999997,-0.7999999999999998,1.0,2.3000000000000007,0.6000000000000001,0.1,-0.9000000000000001,0.2000000000000001,0.9,0.0999999999999999,-18.0,1.0,-0.3,0.3,0.3,-0.4,-6.0,7.0,-1.8000000000000005,-0.4000000000000001,-70.0,-20.0,0.0,-40.0,0.0,2.0,-4,-6,-5,-5.0,4.38,4.1,King Power Stadium,L
L Mason,Mon,35,-2,-1.8000000000000007,-1.0999999999999996,0.2000000000000001,2.0,-0.2999999999999998,0.2,-0.7999999999999998,-0.6000000000000001,0.4000000000000001,-0.3,-12.0,-3.0,-0.7000000000000001,0.5,-0.1999999999999999,0.0999999999999999,-12.0,-3.0,-1.1,-0.5,-40.0,-20.0,2.0,-30.0,-10.0,-7.0,-9,-10,-7,-8.670000000000002,3.8,4.0,Hull City Stadium,L
A Marriner,Sat,35,1,-6.1,-4.4,-1.4000000000000004,3.0,0.0999999999999998,0.0,-0.5999999999999999,-0.1999999999999999,0.6000000000000001,0.0,-12.0,-2.0,-0.1999999999999999,0.0,-0.4000000000000001,-0.4,-2.0,0.0,-0.3,0.3,0.0,20.0,0.0,-30.0,-10.0,-3.0,-3,-3,3,-1.0,0.3799999999999999,3.6,St. James Park,L
M Atkinson,Sat,1,0,-2.1,-2.3999999999999995,-1.4,1.1999999999999993,-0.2999999999999998,0.0,-0.9000000000000001,-0.7,-0.2999999999999999,-0.3,-6.0,-4.0,-0.0999999999999999,-0.0999999999999999,-0.0999999999999999,-0.1,0.0,0.0,-0.7000000000000002,-0.3,-20.0,-10.0,-1.0,-30.0,-10.0,-1.0,-6,-8,-9,-7.659999999999997,1.86,3.5,St. James Park,L
C Pawson,Mon,1,0,-6.900000000000002,-4.2,-0.5999999999999996,0.0999999999999996,0.7,0.0,-1.5000000000000002,-0.8999999999999999,-0.1,-0.5,-14.0,-4.0,-0.7999999999999999,-0.1,-0.3,-0.0999999999999999,-7.0,-2.0,-0.8,-0.1999999999999999,-40.0,-10.0,0.0,0.0,0.0,2.0,-5,-8,-5,-6.0,3.39,4.33,Falmer Stadium,L
A Marriner,Sat,12,0,-4.700000000000001,-2.2,-1.2000000000000002,-0.2999999999999989,-0.8999999999999999,-0.1,-0.4999999999999999,0.0,0.7999999999999998,0.8000000000000003,-13.0,-8.0,0.1,0.7,0.1999999999999999,0.5,-6.0,-3.0,-0.5,-0.3,-10.0,-10.0,0.0,-30.0,-10.0,-1.0,2,2,4,2.6700000000000017,0.92,3.3,Craven Cottage,L
M Atkinson,Tue,16,-1,-0.5,0.2000000000000001,-0.2000000000000001,0.6999999999999993,-0.7,-0.1999999999999999,0.2,-0.0999999999999999,0.0,0.7999999999999998,2.0,-9.0,0.0,-0.3,-0.0999999999999999,-0.2,3.0,1.0,0.0999999999999999,-0.5,-10.0,-30.0,-1.0,30.0,10.0,2.0,-3,-3,-12,-6.0,1.0499999999999998,3.5,Falmer Stadium,L
M Atkinson,Sat,37,0,-2.5,-1.6999999999999995,-1.2000000000000002,2.6999999999999997,0.0,0.1,-1.1,-0.4999999999999999,-0.1999999999999999,-0.0999999999999998,-9.0,-4.0,-0.6000000000000001,-0.2,-0.1,-0.5,-4.0,4.0,-0.5000000000000001,-0.4,-30.0,-10.0,-1.0,10.0,-20.0,-1.0,2,1,-4,-0.3299999999999983,-0.0899999999999998,3.39,Bet365 Stadium,L
P Tierney,Sun,11,-1,0.0999999999999996,-0.6000000000000001,-0.6999999999999993,1.0,-0.2999999999999998,0.0,-0.5,0.3,0.3,-0.3999999999999999,-8.0,7.0,-0.3,0.0,0.0999999999999999,-0.3999999999999999,-3.0,5.0,-0.7000000000000001,0.0999999999999999,-30.0,-10.0,1.0,-10.0,30.0,1.0,-4,-2,-7,-4.329999999999998,0.3200000000000003,3.2,The Hawthorns,L
K Friend,Tue,28,-6,-1.0999999999999996,-0.3999999999999999,-0.0999999999999996,-0.5,-0.2999999999999998,-0.2,-0.3999999999999999,0.1999999999999999,0.1999999999999999,0.6000000000000001,-6.0,-4.0,-0.3999999999999999,0.1,0.0,0.7000000000000001,-5.0,-7.0,0.2,0.6000000000000001,0.0,20.0,0.0,20.0,20.0,0.0,-5,-6,-6,-5.670000000000002,1.6,3.4,Cardiff City Stadium,L
G Scott,Sat,12,0,-7.199999999999999,-4.2,-1.7000000000000002,-0.200000000000001,-0.7,-0.2,-2.3,-1.0000000000000002,0.5,0.4,-28.0,-14.0,-0.7999999999999999,0.0,-0.7000000000000001,0.0,-8.0,-7.0,-1.4999999999999998,-0.5999999999999999,-60.0,-20.0,-9.0,-30.0,-20.0,-14.0,-6,-7,-6,-6.329999999999998,8.17,5.75,King Power Stadium,L
M Atkinson,Wed,21,0,-3.1,-1.0,-2.3000000000000003,0.0,0.1999999999999999,0.0,-0.4000000000000001,-1.2999999999999998,0.3999999999999999,-0.0999999999999999,-8.0,-12.0,0.0999999999999999,0.1,-0.6,-0.2999999999999999,0.0,-3.0,-0.6000000000000001,-0.2999999999999998,-20.0,-20.0,-1.0,-20.0,10.0,-1.0,-2,-1,-1,-1.3400000000000034,3.34,3.8,St. James Park,L
M Dean,Fri,18,0,-3.8000000000000007,-0.7000000000000002,0.3999999999999994,0.5999999999999996,-0.0999999999999998,0.2,-0.7999999999999999,0.3999999999999999,0.7,0.9000000000000001,-15.0,-5.0,-0.1999999999999999,0.3999999999999999,0.0,0.6,-6.0,-6.0,-0.9000000000000001,-0.4999999999999999,-40.0,-20.0,-1.0,-10.0,-10.0,-1.0,-2,-4,-5,-3.6700000000000017,1.6,3.4,Selhurst Park,L
M Oliver,Sat,36,-1,-4.099999999999998,-2.0000000000000004,-1.5,2.9000000000000004,0.5,0.1,-0.1,0.2,0.1999999999999999,0.5,-3.0,-3.0,-0.1,0.0,0.2,0.0999999999999999,-1.0,1.0,-0.3,-0.1999999999999999,-10.0,0.0,0.0,-10.0,-20.0,0.0,-9,-7,-14,-10.0,2.59,3.6,Selhurst Park,L
M Oliver,Sat,11,1,-2.1000000000000014,-0.1000000000000005,-2.000000000000001,1.5,0.7999999999999998,0.0,-0.1,-0.1,0.9,0.7,-10.0,-8.0,-0.3,0.6,-0.2,0.5,-9.0,-7.0,-0.3,-0.8000000000000003,-10.0,-30.0,1.0,-10.0,-20.0,1.0,-1,-4,1,-1.3299999999999983,3.05,4.0,Old Trafford,L
C Pawson,Wed,37,0,-0.5,0.5,0.2000000000000001,-2.299999999999999,-0.1999999999999999,-0.1,0.8,1.1,-0.3,-0.3,11.0,14.0,0.3,0.0999999999999999,0.1,0.1,2.0,0.0,0.7999999999999999,0.7999999999999998,30.0,30.0,1.0,20.0,20.0,1.0,4,5,13,7.329999999999998,-4.5,4.5,Tottenham Hotspur Stadium,L
S Hooper,Sat,34,2,-2.3000000000000007,-0.7999999999999998,-1.3000000000000005,-2.9000000000000004,-0.1,-0.1,0.0,0.0999999999999999,-0.3,0.3,3.0,-2.0,0.0999999999999999,-0.1999999999999999,0.2999999999999999,0.2,3.0,1.0,0.6,0.0,20.0,0.0,1.0,20.0,0.0,3.0,2,2,5,3.0,-1.85,3.6,Goodison Park,L
M Dean,Sat,21,0,0.5,0.8999999999999999,-0.5999999999999996,-0.9000000000000004,-0.3,-0.2,0.3,0.8,1.6,0.1999999999999999,-13.0,6.0,0.0,0.2,0.3,0.4,-2.0,-1.0,-0.0999999999999999,0.3,10.0,20.0,1.0,-30.0,-10.0,1.0,1,2,3,2.0,-1.5499999999999998,3.3,Craven Cottage,L
D Coote,Tue,34,0,-6.899999999999999,-3.9,-2.1,-0.1999999999999993,0.1,0.0,-1.5,-0.7,0.0,-0.7000000000000001,-15.0,0.0,-0.5,0.1,-0.3999999999999999,-0.3999999999999999,-6.0,0.0,-0.6000000000000001,0.1999999999999999,-10.0,10.0,-1.0,-40.0,0.0,-1.0,-5,-7,-7,-6.340000000000003,7.1,4.5,Selhurst Park,L
R Madley,Mon,18,1,-6.199999999999999,-1.6999999999999995,-4.199999999999999,0.5,-0.1,-0.2,-1.1,-1.3000000000000005,0.9000000000000001,0.0,-20.0,-13.0,-0.4999999999999999,0.2,-0.9000000000000001,-0.7000000000000001,-7.0,-2.0,-1.3,-1.0,-40.0,-40.0,-2.0,-50.0,-20.0,-2.0,-7,-10,-8,-8.329999999999998,8.7,5.5,Hull City Stadium,L
C Pawson,Sun,8,2,10.8,4.6000000000000005,2.7,-0.9000000000000004,0.1,-0.2,2.1,2.3,-0.5999999999999999,-1.1,27.0,34.0,1.3,-0.2,1.5,-0.4999999999999999,15.0,20.0,1.2,2.1,50.0,80.0,1.0,20.0,50.0,0.0,6,6,10,7.340000000000003,-19.88,9.0,Etihad Stadium,L
M Dean,Wed,21,1,3.1999999999999997,1.1,1.5,0.5,-0.3,0.1,-0.0999999999999999,-0.2999999999999999,-0.6000000000000001,-0.7000000000000002,5.0,4.0,-0.0999999999999999,-0.2,0.0,0.2,1.0,-2.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-2,-2,-2,-2.0,-2.06,3.1,Kirklees Stadium,L
A Taylor,Sat,30,0,-2.3000000000000007,-1.6,-1.2999999999999998,1.9000000000000004,-0.1,0.2,-0.8999999999999999,0.0,-0.4000000000000001,-1.2999999999999998,-5.0,13.0,-0.5,-0.4000000000000001,-0.0999999999999999,-0.7,-1.0,6.0,-0.4,0.3999999999999999,-10.0,10.0,0.0,-20.0,20.0,0.0,-2,-2,-2,-2.0,1.0499999999999998,3.3,Kirklees Stadium,L
M Dean,Sat,12,-4,-2.8000000000000007,-1.7999999999999998,-2.8,0.0999999999999996,-0.5,0.0,-1.2000000000000002,0.0999999999999998,0.1,-0.6000000000000001,-13.0,7.0,-0.4,0.0,0.0,0.0,-4.0,0.0,-0.2000000000000001,0.6000000000000001,-10.0,20.0,0.0,0.0,20.0,0.0,3,4,3,3.3299999999999983,-1.0,3.25,Molineux Stadium,L
L Mason,Wed,21,0,2.9000000000000004,1.5,1.2999999999999998,-0.5,0.5,0.0,0.1,-0.3,0.0,-0.5,1.0,2.0,0.7000000000000001,0.0,0.3,-0.6,7.0,9.0,-0.2000000000000001,-0.2000000000000001,-10.0,-10.0,0.0,0.0,0.0,2.0,4,1,5,3.3400000000000034,-3.5,3.8,White Hart Lane,L
M Atkinson,Sun,26,0,1.200000000000001,-1.2999999999999998,0.3000000000000007,2.8000000000000007,-0.1,-0.1,-0.5,0.1999999999999999,1.4,0.2999999999999998,-19.0,-1.0,-0.2,0.7000000000000001,0.0,0.5,-9.0,-5.0,-0.7,0.4999999999999999,-20.0,20.0,-2.0,-30.0,10.0,-3.0,-9,-7,-8,-8.0,2.15,3.8,Villa Park,L
R Jones,Sat,3,-1,-5.6,-3.5,-4.1000000000000005,-2.9000000000000004,0.5,0.1,-1.6,-1.1,0.7999999999999998,0.2000000000000001,-24.0,-13.0,-0.5,0.5,-0.3999999999999999,-0.0999999999999999,-10.0,-3.0,-1.3,-0.8,-40.0,-20.0,0.0,-50.0,-40.0,0.0,-8,-8,-4,-6.670000000000002,2.65,3.5,Carrow Road,L
A Marriner,Thu,28,0,-4.200000000000001,-2.1000000000000005,-3.500000000000001,0.5999999999999996,0.4000000000000001,0.0,-0.6000000000000001,0.8000000000000003,0.7000000000000001,0.2,-13.0,6.0,0.1,0.0,0.4,0.0,1.0,4.0,-0.7999999999999998,0.0,-30.0,0.0,-1.0,-20.0,0.0,-4.0,-1,-7,0,-2.6700000000000017,2.78,4.0,Emirates Stadium,L
A Taylor,Mon,26,0,-1.0999999999999996,-1.7000000000000002,3.1,0.0,0.3999999999999999,0.0,0.0,0.3,0.1999999999999999,-0.6,-2.0,9.0,-0.0999999999999999,-0.3,-0.0999999999999999,-0.1999999999999999,2.0,1.0,-0.1999999999999999,0.6000000000000001,-10.0,20.0,0.0,0.0,20.0,1.0,3,4,-4,1.0,-2.65,3.5,Stamford Bridge,L
L Mason,Wed,25,-1,-4.800000000000001,-2.2,-3.6000000000000005,-0.5999999999999996,-0.4999999999999998,0.0,-0.3,-0.7000000000000002,0.1,0.1999999999999999,-4.0,-9.0,0.0,0.3,0.0,0.0,-3.0,0.0,-0.0999999999999998,-0.4000000000000001,0.0,-10.0,0.0,-10.0,-20.0,1.0,-8,-10,-8,-8.670000000000002,4.05,3.8,Bet365 Stadium,L
S Hooper,Sat,15,0,-4.200000000000001,-1.3000000000000007,-2.9000000000000004,5.4,0.5,0.0,-0.1999999999999999,-0.7,1.2,0.8999999999999999,-14.0,-16.0,-0.4,1.0,-0.4,0.7,-14.0,-11.0,-1.2999999999999998,-0.9000000000000001,-40.0,-30.0,-4.0,-50.0,-30.0,-4.0,-11,-11,-9,-10.329999999999998,10.8,7.0,Vicarage Road,L
M Atkinson,Sun,8,-4,-5.399999999999999,-2.0,-1.6000000000000003,-2.6999999999999997,0.1,0.0,-0.6000000000000001,1.3000000000000005,0.0,-0.4999999999999999,-6.0,18.0,0.0,0.2999999999999999,0.9000000000000001,0.0,-3.0,9.0,-0.1999999999999999,1.5,0.0,60.0,1.0,-20.0,30.0,1.0,2,5,8,5.0,-3.35,4.1,Emirates Stadium,L
J Moss,Sat,36,0,-1.3000000000000007,-2.4000000000000004,-2.7,-0.5,0.0,-0.1999999999999999,-0.5999999999999999,-0.9000000000000001,1.2,0.2999999999999999,-18.0,-12.0,-0.1999999999999999,0.8,-0.7000000000000001,0.0999999999999999,-10.0,-8.0,-1.4999999999999998,-1.0,-50.0,-40.0,0.0,-50.0,-20.0,-6.0,-6,-6,-2,-4.659999999999997,6.5600000000000005,4.75,Loftus Road,L
M Atkinson,Sat,21,0,1.9000000000000004,0.5999999999999996,1.0,1.299999999999999,0.1999999999999999,0.3,1.0,0.8,-0.1999999999999999,0.5,12.0,3.0,0.3999999999999999,-0.0999999999999999,0.0999999999999999,0.7000000000000001,5.0,-6.0,0.5,0.7,20.0,20.0,1.0,10.0,30.0,1.0,1,2,0,1.0,-4.34,3.79,Vicarage Road,L
C Kavanagh,Sat,3,0,1.4000000000000004,0.2000000000000001,0.2999999999999998,4.0,1.0000000000000002,0.2,-0.6000000000000001,0.3,0.0999999999999998,-0.1,-7.0,4.0,-0.3,0.2,-0.0999999999999999,0.5,-5.0,-6.0,-0.7,0.3999999999999999,-20.0,10.0,0.0,-30.0,20.0,-1.0,0,0,-2,-0.6599999999999966,-1.4500000000000002,3.5,Vicarage Road,L
K Friend,Sun,19,-6,-1.6999999999999993,-0.1000000000000005,-2.5,-3.1999999999999997,-0.7999999999999998,0.1,0.2999999999999998,1.1,-0.5,-0.9000000000000001,8.0,20.0,-0.4,-0.4,0.3,-0.4,0.0,7.0,0.3999999999999999,1.1,20.0,40.0,0.0,0.0,30.0,-1.0,2,1,4,2.3299999999999983,-2.4000000000000004,3.9,London Stadium,L
L Mason,Sat,25,0,1.6999999999999993,-0.7000000000000002,2.4,1.4000000000000004,-0.1999999999999997,0.0,-0.1999999999999999,0.5999999999999999,0.3,0.2999999999999998,-5.0,3.0,0.2999999999999999,0.0,0.2,0.1999999999999999,3.0,0.0,-0.7999999999999998,0.1999999999999999,-30.0,10.0,-1.0,-20.0,0.0,-1.0,3,2,3,2.6599999999999966,-0.8799999999999999,3.4,Goodison Park,L
J Moss,Sun,38,1,-7.0,-2.5000000000000004,-3.1000000000000005,0.5,-0.1999999999999999,0.2,-1.5000000000000002,-0.7,0.6000000000000001,0.0999999999999998,-21.0,-8.0,-0.6000000000000001,0.1999999999999999,-0.2,0.0999999999999999,-8.0,-3.0,-1.0,-0.1999999999999999,-20.0,-10.0,-3.0,-60.0,0.0,-7.0,-5,-7,-5,-5.670000000000002,9.7,6.0,Vicarage Road,L
R Jones,Sat,21,0,-0.3999999999999986,-0.2999999999999998,-1.7999999999999998,3.1,-0.0999999999999998,0.1,-0.1,-0.1999999999999999,1.5,0.8,-16.0,-10.0,-0.2,0.7,-0.2,0.2,-9.0,-4.0,-1.2000000000000002,-0.5,-30.0,-10.0,0.0,-60.0,-30.0,-7.0,-5,-3,-10,-6.0,3.39,4.2,Vicarage Road,L
J Moss,Sat,12,0,-5.299999999999999,-2.7,-0.5999999999999996,-0.5999999999999996,0.8,0.0,-0.8999999999999999,-1.0,0.7,0.3,-16.0,-13.0,-0.5,0.3,-0.3,0.1999999999999999,-8.0,-5.0,-1.5000000000000002,-1.5,-60.0,-60.0,-3.0,-30.0,-30.0,-3.0,-6,-7,-7,-6.670000000000002,4.89,4.0,The Hawthorns,L
A Taylor,Wed,28,0,-2.9000000000000004,-1.2000000000000002,-1.1000000000000003,-1.5,-0.3,-0.1,-0.2000000000000001,0.1999999999999999,1.1,0.0,-13.0,2.0,-0.2,0.6000000000000001,0.2,-0.2,-8.0,4.0,-0.6000000000000001,0.6000000000000001,-20.0,30.0,0.0,-20.0,0.0,0.0,-4,-4,-7,-5.0,2.2,3.5,St. James Park,L
M Oliver,Sun,6,0,-0.8000000000000007,-0.3999999999999994,-1.5999999999999996,2.8000000000000007,1.0,0.0,-1.2,0.5999999999999999,1.0,0.0999999999999999,-22.0,5.0,-0.5,0.3999999999999999,0.1999999999999999,0.0,-9.0,2.0,-1.6,-0.1999999999999997,-70.0,-10.0,-13.0,-20.0,0.0,-18.0,0,1,-1,0.0,1.5,3.75,Stamford Bridge,L
L Mason,Sat,13,0,4.4,2.1,2.0,-1.0,0.0999999999999998,0.0,0.8999999999999999,1.7,-0.0999999999999999,0.1999999999999999,10.0,15.0,0.3,-0.2,1.1,-0.0999999999999999,5.0,12.0,0.3999999999999999,0.8999999999999999,10.0,40.0,1.0,20.0,10.0,4.0,2,1,2,1.6599999999999966,-5.43,4.0,St Mary's Stadium,L
M Atkinson,Sat,3,1,-3.6000000000000014,-1.1000000000000003,-0.3000000000000007,-0.4000000000000003,-0.5,0.0,-0.1999999999999999,1.2,0.7,-0.1999999999999997,-9.0,14.0,-0.0999999999999999,0.4,0.3999999999999999,-0.2,-5.0,6.0,-0.4000000000000001,0.3,0.0,10.0,1.0,-40.0,10.0,0.0,-8,-9,-4,-7.0,2.53,3.75,Carrow Road,L
