Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2022-02-23,19:30 (03:30),Premier League,Matchweek 18,Wed,Away,W,4,1,Watford,1.3,1.2,54,20012,Marc Guéhi,4-3-3,Andre Marriner,Match Report,
2022-02-26,15:00 (23:00),Premier League,Matchweek 27,Sat,Home,D,1,1,Burnley,1.1,0.3,59,24203,Luka Milivojević,4-3-3,Jonathan Moss,Match Report,
2022-03-01,19:30 (03:30),FA Cup,Fifth round proper,Tue,Home,W,2,1,Stoke City,,,60,23159,Marc Guéhi,4-2-3-1,Robert Jones,Match Report,
2022-03-05,15:00 (23:00),Premier League,Matchweek 28,Sat,Away,W,2,0,Wolves,2.8,0.7,37,31395,Marc Guéhi,4-2-3-1,Andy Madley,Match Report,
2022-03-14,20:00 (04:00),Premier League,Matchweek 29,Mon,Home,D,0,0,Manchester City,0.8,2.9,27,25309,Marc Guéhi,4-3-3,Martin Atkinson,Match Report,
2022-03-20,12:30 (20:30),FA Cup,Quarter-finals,Sun,Home,W,4,0,Everton,,,53,23781,Marc Guéhi,4-3-3,Stuart Attwell,Match Report,
2022-04-04,20:00 (03:00),Premier League,Matchweek 31,Mon,Home,W,3,0,Arsenal,1.7,1.0,32,25149,Marc Guéhi,4-2-3-1,Paul Tierney,Match Report,
2022-04-10,14:00 (21:00),Premier League,Matchweek 32,Sun,Away,L,1,2,Leicester City,1.6,1.3,49,31896,Marc Guéhi,4-2-3-1,Robert Jones,Match Report,
2022-04-17,16:30 (23:30),FA Cup,Semi-finals,Sun,Away,L,0,2,Chelsea,,,33,76238,James McArthur,3-5-2,Anthony Taylor,Match Report,
2022-04-20,19:45 (02:45),Premier League,Matchweek 30,Wed,Away,L,0,1,Newcastle Utd,0.6,1.2,63,51938,Marc Guéhi,4-2-3-1,Tony Harrington,Match Report,
2022-04-25,20:00 (03:00),Premier League,Matchweek 34,Mon,Home,D,0,0,Leeds United,2.1,0.6,53,25357,James McArthur,4-3-3,Darren England,Match Report,
2022-04-30,15:00 (22:00),Premier League,Matchweek 35,Sat,Away,W,2,1,Southampton,1.6,0.7,62,31359,James McArthur,4-3-3,Jarred Gillett,Match Report,
2022-05-07,15:00 (22:00),Premier League,Matchweek 36,Sat,Home,W,1,0,Watford,2.7,0.6,67,24622,Joel Ward,4-3-3,Graham Scott,Match Report,
2022-05-15,14:00 (21:00),Premier League,Matchweek 37,Sun,Away,D,1,1,Aston Villa,1.5,1.0,51,41136,Luka Milivojević,5-3-2,Chris Kavanagh,Match Report,
2022-05-19,19:45 (02:45),Premier League,Matchweek 33,Thu,Away,L,2,3,Everton,1.4,0.9,57,38448,Marc Guéhi,4-3-3,Anthony Taylor,Match Report,
2022-05-22,16:00 (23:00),Premier League,Matchweek 38,Sun,Home,W,1,0,Manchester Utd,0.8,0.9,39,25434,Joel Ward,4-3-3,Martin Atkinson,Match Report,
